District,Season,Crop,Year,Cultivated Area,Production
Matale,Maha,Potato,2024,146.02,3000.81
Matale,Maha,Red Onion,2024,63.84,655.68
Matale,Maha,Ridge Gourd,2024,73.54,608.74
Matale,Maha,Sesame,2024,41.94,223.85
Matale,Maha,Taro,2024,79.71,876.89
Matale,Maha,Turmeric,2024,100.88,847.71
Matale,Maha,Watermelon,2024,105.55,1643.79
Matale,Maha,Yam,2024,106.3,1364.75
Matale,Yala,Ash Plantain,2024,153.8,3063.63
Matale,Yala,Banana,2024,90.16,2842.51
Matale,Yala,Banana,2024,187.27,6348.02
Matale,Yala,Big Onion,2024,109.93,1219.12
Matale,Yala,Black Gram,2024,48.66,330.63
Matale,Yala,Brinjal,2024,86.18,1004.94
Matale,Yala,Brinjal,2024,67.89,850.45
Matale,Yala,Brinjal,2024,99.76,1312.84
Matale,Yala,Cabbage,2024,97.28,1522.8
Matale,Yala,Carrot,2024,113.1,1547.0
Matale,Yala,Carrot,2024,98.66,1373.12
Matale,Yala,Chilli,2024,27.01,191.8
Matale,Yala,Chilli,2024,48.08,431.83
Matale,Yala,Chilli,2024,60.65,396.07
Matale,Yala,Cowpea,2024,56.22,376.53
Matale,Yala,Cucumber,2024,67.03,1022.82
Matale,Yala,Cucumber,2024,61.84,964.19
Matale,Yala,Ginger,2024,50.17,537.47
Matale,Yala,Ginger,2024,66.75,913.01
Matale,Yala,Ginger,2024,84.45,997.48
Matale,Yala,Green Gram,2024,49.09,495.52
Matale,Yala,Leeks,2024,44.88,526.56
Matale,Yala,Leeks,2024,69.57,749.13
Matale,Yala,Leeks,2024,64.72,753.9
Matale,Yala,Mango,2024,141.55,3312.68
Matale,Yala,Mango,2024,88.71,1995.24
Matale,Yala,Pepper,2024,47.76,219.74
Matale,Yala,Pepper,2024,31.5,184.91
Matale,Yala,Pumpkin,2024,115.18,1851.28
Matale,Yala,Pumpkin,2024,115.95,1639.46
Matale,Yala,Ridge Gourd,2024,63.24,622.61
Matale,Yala,Soybean,2024,59.49,741.14
Matale,Yala,Sweet Potato,2024,61.92,724.15
Matale,Yala,Taro,2024,71.35,873.18
Matale,Yala,Tea,2024,111.68,2947.28
Matale,Yala,Tomato,2024,93.6,988.45
Matale,Yala,Turmeric,2024,45.71,513.23
Matale,Yala,Watermelon,2024,84.55,1914.12
Matale,Yala,Watermelon,2024,89.65,1726.43
Matale,Yala,Watermelon,2024,74.04,1785.18
Matara,Maha,Banana,2024,221.8,7018.94
Matara,Maha,Banana,2024,193.05,5992.87
Matara,Maha,Banana,2024,185.57,5518.2
Matara,Maha,Beans,2024,67.86,580.02
Matara,Maha,Beans,2024,68.65,939.71
Matara,Maha,Beans,2024,64.06,675.89
Matara,Maha,Big Onion,2024,66.97,709.61
Matara,Maha,Big Onion,2024,75.88,826.01
Matara,Maha,Black Gram,2024,59.34,435.68
Matara,Maha,Brinjal,2024,121.54,1292.55
Matara,Maha,Carrot,2024,127.41,2100.91
Matara,Maha,Carrot,2024,137.65,2215.13
Matara,Maha,Carrot,2024,106.91,1385.46
Matara,Maha,Cassava,2024,154.33,4562.93
Matara,Maha,Cassava,2024,219.43,5369.55
Matara,Maha,Cauliflower,2024,74.36,1237.18
Matara,Maha,Chilli,2024,79.98,629.06
Matara,Maha,Chilli,2024,51.27,368.76
Matara,Maha,Chilli,2024,44.44,367.92
Matara,Maha,Cucumber,2024,155.27,2536.23
Matara,Maha,Leeks,2024,101.02,1319.96
Matara,Maha,Leeks,2024,127.81,1647.58
Matara,Maha,Long Bean,2024,103.42,927.38
Matara,Maha,Maize,2024,187.45,3079.81
Matara,Maha,Maize,2024,140.26,1781.59
Matara,Maha,Mango,2024,204.61,4902.68
Matara,Maha,Okra,2024,92.08,715.35
Matara,Maha,Okra,2024,65.77,670.61
Matara,Maha,Pepper,2024,38.23,146.8
Matara,Maha,Potato,2024,117.79,2405.64
Matara,Maha,Potato,2024,114.17,1735.11
Matara,Maha,Pumpkin,2024,130.93,2128.55
Matara,Maha,Snake Gourd,2024,60.08,771.91
Matara,Maha,Snake Gourd,2024,130.86,1126.27
Matara,Maha,Soybean,2024,59.82,595.51
Matara,Maha,Sweet Potato,2024,160.35,2770.29
Matara,Maha,Sweet Potato,2024,173.42,3024.55
Matara,Maha,Taro,2024,98.6,1466.35
Matara,Maha,Taro,2024,108.68,1633.94
Matara,Maha,Turmeric,2024,115.45,1818.46
Matara,Maha,Watermelon,2024,153.81,2637.31
Matara,Maha,Yam,2024,120.7,1431.97
Matara,Maha,Yam,2024,122.27,1676.86
Matara,Maha,Yam,2024,131.45,2026.01
Matara,Yala,Ash Plantain,2024,256.05,7584.49
Matara,Yala,Banana,2024,248.84,9180.64
Matara,Yala,Banana,2024,292.43,9739.71
Matara,Yala,Beans,2024,81.75,770.26
Matara,Yala,Beans,2024,77.84,740.07
Matara,Yala,Cabbage,2024,94.16,1644.98
Matara,Yala,Carrot,2024,135.42,1603.15
Matara,Yala,Carrot,2024,111.17,1758.32
Matara,Yala,Cassava,2024,259.82,5275.93
Matara,Yala,Chilli,2024,82.61,663.93
Matara,Yala,Chilli,2024,76.45,557.03
Matara,Yala,Chilli,2024,78.5,569.14
Matara,Yala,Chilli,2024,80.59,559.15
Matara,Yala,Cowpea,2024,86.45,570.03
Matara,Yala,Ginger,2024,92.45,1170.02
Matara,Yala,Leeks,2024,115.02,1079.22
Matara,Yala,Leeks,2024,80.75,933.91
Matara,Yala,Leeks,2024,121.05,1439.81
Matara,Yala,Maize,2024,132.32,2168.0
Matara,Yala,Papaya,2024,169.83,3545.1
Matara,Yala,Papaya,2024,152.22,4124.77
Matara,Yala,Pineapple,2024,142.73,2968.34
Matara,Yala,Potato,2024,205.19,3370.62
Matara,Yala,Ridge Gourd,2024,80.9,977.02
Matara,Yala,Ridge Gourd,2024,81.7,827.77
Matara,Yala,Soybean,2024,86.54,760.84
Matara,Yala,Soybean,2024,108.87,1085.54
Matara,Yala,Sweet Potato,2024,189.92,2804.49
Matara,Yala,Taro,2024,133.49,1766.28
Matara,Yala,Tomato,2024,138.32,1615.28
Matara,Yala,Watermelon,2024,171.66,3943.7
Matara,Yala,Yam,2024,114.29,1424.29
Monaragala,Maha,Banana,2024,305.66,8501.74
Monaragala,Maha,Big Onion,2024,79.0,890.38
Monaragala,Maha,Black Gram,2024,60.19,378.92
Monaragala,Maha,Brinjal,2024,59.54,756.33
Monaragala,Maha,Cabbage,2024,84.23,1493.26
Monaragala,Maha,Carrot,2024,47.11,842.68
Monaragala,Maha,Carrot,2024,90.99,1103.73
Monaragala,Maha,Carrot,2024,81.53,1505.97
Monaragala,Maha,Carrot,2024,133.7,2117.21
Monaragala,Maha,Cauliflower,2024,78.52,1032.99
Monaragala,Maha,Cauliflower,2024,74.49,1094.09
Monaragala,Maha,Chilli,2024,82.54,687.2
Monaragala,Maha,Chilli,2024,74.03,577.82
Monaragala,Maha,Cucumber,2024,116.27,1662.48
Monaragala,Maha,Ginger,2024,75.89,807.63
Monaragala,Maha,Ginger,2024,118.89,1372.96
Monaragala,Maha,Groundnut,2024,62.54,734.71
Monaragala,Maha,Leeks,2024,73.19,887.91
Monaragala,Maha,Leeks,2024,84.38,1154.58
Monaragala,Maha,Leeks,2024,60.23,677.32
Monaragala,Maha,Long Bean,2024,67.23,575.78
Monaragala,Maha,Long Bean,2024,50.3,374.11
Monaragala,Maha,Maize,2024,75.25,1350.97
Monaragala,Maha,Potato,2024,139.77,2390.24
Monaragala,Maha,Red Onion,2024,87.43,759.18
Monaragala,Maha,Sesame,2024,56.47,388.51
Monaragala,Maha,Soybean,2024,83.24,805.2
Monaragala,Maha,Soybean,2024,79.65,866.44
Monaragala,Maha,Tomato,2024,65.55,900.27
Monaragala,Maha,Tomato,2024,83.27,1213.18
Monaragala,Maha,Tomato,2024,94.27,1452.3
Monaragala,Maha,Tomato,2024,97.5,1305.83
Monaragala,Maha,Turmeric,2024,64.2,567.35
Monaragala,Maha,Watermelon,2024,279.29,4658.95
Monaragala,Maha,Watermelon,2024,175.32,4336.58
Monaragala,Yala,Banana,2024,203.39,6706.63
Monaragala,Yala,Beans,2024,62.07,621.18
Monaragala,Yala,Beans,2024,73.38,827.86
Monaragala,Yala,Beans,2024,94.54,969.42
Monaragala,Yala,Big Onion,2024,71.34,792.07
Monaragala,Yala,Bitter Gourd,2024,55.72,593.1
Monaragala,Yala,Brinjal,2024,77.48,1011.62
Monaragala,Yala,Cabbage,2024,88.14,1385.09
Monaragala,Yala,Chilli,2024,46.44,314.15
Monaragala,Yala,Chilli,2024,104.46,895.17
Monaragala,Yala,Chilli,2024,72.83,520.39
Monaragala,Yala,Coconut,2024,169.88,5518.73
Monaragala,Yala,Leeks,2024,62.03,877.59
Monaragala,Yala,Long Bean,2024,63.82,678.43
Monaragala,Yala,Maize,2024,91.69,1290.44
Monaragala,Yala,Mango,2024,149.85,3592.88
Monaragala,Yala,Okra,2024,72.09,585.24
Monaragala,Yala,Pepper,2024,34.42,157.73
Monaragala,Yala,Pumpkin,2024,65.79,1024.29
Monaragala,Yala,Pumpkin,2024,81.76,1095.15
Monaragala,Yala,Rice,2024,113.72,2821.45
Monaragala,Yala,Sesame,2024,30.59,190.52
Monaragala,Yala,Sesame,2024,36.5,209.07
Monaragala,Yala,Taro,2024,78.56,882.7
Monaragala,Yala,Turmeric,2024,54.3,507.66
Monaragala,Yala,Watermelon,2024,122.87,3061.71
Monaragala,Yala,Watermelon,2024,138.15,2449.12
Monaragala,Yala,Watermelon,2024,134.61,3368.75
Monaragala,Yala,Yam,2024,68.16,813.21
Mullaitivu,Maha,Ash Plantain,2024,230.23,7733.26
Mullaitivu,Maha,Banana,2024,328.65,10383.11
Mullaitivu,Maha,Banana,2024,221.77,6771.27
Mullaitivu,Maha,Banana,2024,274.37,7806.98
Mullaitivu,Maha,Banana,2024,340.93,10157.18
Mullaitivu,Maha,Beans,2024,78.28,678.17
Mullaitivu,Maha,Beans,2024,73.28,853.51
Mullaitivu,Maha,Beans,2024,108.17,879.71
Mullaitivu,Maha,Beans,2024,78.08,691.01
Mullaitivu,Maha,Beans,2024,72.62,647.85
Mullaitivu,Maha,Beans,2024,86.46,688.43
Mullaitivu,Maha,Big Onion,2024,75.27,912.91
Mullaitivu,Maha,Bitter Gourd,2024,93.52,921.64
Mullaitivu,Maha,Bitter Gourd,2024,122.75,1347.04
Mullaitivu,Maha,Black Gram,2024,59.31,367.39
Mullaitivu,Maha,Carrot,2024,106.04,1368.81
Mullaitivu,Maha,Carrot,2024,159.47,2704.59
Mullaitivu,Maha,Carrot,2024,121.77,1829.76
Mullaitivu,Maha,Carrot,2024,119.34,1816.25
Mullaitivu,Maha,Carrot,2024,126.67,1868.05
Mullaitivu,Maha,Cassava,2024,169.06,5064.85
Mullaitivu,Maha,Cauliflower,2024,148.09,1654.83
Mullaitivu,Maha,Chilli,2024,80.01,561.08
Mullaitivu,Maha,Coconut,2024,204.21,5138.48
Mullaitivu,Maha,Coconut,2024,186.77,6526.39
Mullaitivu,Maha,Ginger,2024,79.49,867.12
Mullaitivu,Maha,Leeks,2024,119.85,1532.39
Mullaitivu,Maha,Okra,2024,77.43,670.6
Mullaitivu,Maha,Pumpkin,2024,99.42,1443.45
Mullaitivu,Maha,Red Onion,2024,72.0,781.05
Mullaitivu,Maha,Rice,2024,137.31,3135.59
Mullaitivu,Maha,Ridge Gourd,2024,83.31,954.74
Mullaitivu,Maha,Sesame,2024,58.09,375.78
Mullaitivu,Maha,Snake Gourd,2024,105.21,1279.58
Mullaitivu,Maha,Tomato,2024,161.9,1824.83
Mullaitivu,Maha,Watermelon,2024,101.67,2061.53
Mullaitivu,Yala,Banana,2024,277.03,8656.06
Mullaitivu,Yala,Banana,2024,317.56,10664.34
Mullaitivu,Yala,Banana,2024,203.18,6880.24
Mullaitivu,Yala,Beans,2024,94.04,907.02
Mullaitivu,Yala,Beans,2024,81.95,850.12
Mullaitivu,Yala,Big Onion,2024,154.13,2013.17
Mullaitivu,Yala,Bitter Gourd,2024,56.18,614.96
Mullaitivu,Yala,Black Gram,2024,75.86,455.72
Mullaitivu,Yala,Carrot,2024,116.45,1830.94
Mullaitivu,Yala,Carrot,2024,156.84,2766.77
Mullaitivu,Yala,Carrot,2024,177.8,2752.17
Mullaitivu,Yala,Carrot,2024,78.58,1266.37
Mullaitivu,Yala,Cauliflower,2024,99.41,1287.42
Mullaitivu,Yala,Cauliflower,2024,138.85,1867.98
Mullaitivu,Yala,Chilli,2024,54.93,424.35
Mullaitivu,Yala,Cinnamon,2024,57.73,294.07
Mullaitivu,Yala,Cucumber,2024,87.05,948.46
Mullaitivu,Yala,Cucumber,2024,110.63,1595.71
Mullaitivu,Yala,Cucumber,2024,87.34,1610.46
Mullaitivu,Yala,Green Gram,2024,54.93,432.53
Mullaitivu,Yala,Leeks,2024,109.92,1374.32
Mullaitivu,Yala,Leeks,2024,105.5,1169.1
Mullaitivu,Yala,Long Bean,2024,69.58,587.79
Mullaitivu,Yala,Long Bean,2024,68.85,722.23
Mullaitivu,Yala,Mango,2024,163.23,3739.24
Mullaitivu,Yala,Pepper,2024,52.16,262.42
Mullaitivu,Yala,Potato,2024,109.32,2252.52
Mullaitivu,Yala,Red Onion,2024,54.26,460.68
Mullaitivu,Yala,Red Onion,2024,49.74,540.07
Mullaitivu,Yala,Snake Gourd,2024,120.87,1313.66
Mullaitivu,Yala,Turmeric,2024,119.0,1324.32
Mullaitivu,Yala,Turmeric,2024,61.93,654.05
Mullaitivu,Yala,Turmeric,2024,91.07,1016.38
Mullaitivu,Yala,Turmeric,2024,85.35,851.24
Mullaitivu,Yala,Watermelon,2024,188.09,3003.24
Mullaitivu,Yala,Yam,2024,67.53,1012.76
Nuwara Eliya,Maha,Banana,2024,193.3,6010.38
Nuwara Eliya,Maha,Beans,2024,66.32,675.49
Nuwara Eliya,Maha,Beans,2024,77.77,805.54
Nuwara Eliya,Maha,Bitter Gourd,2024,82.93,827.44
Nuwara Eliya,Maha,Brinjal,2024,68.92,852.09
Nuwara Eliya,Maha,Carrot,2024,202.32,3536.55
Nuwara Eliya,Maha,Carrot,2024,128.59,2031.3
Nuwara Eliya,Maha,Chilli,2024,34.81,259.55
Nuwara Eliya,Maha,Chilli,2024,42.23,312.56
Nuwara Eliya,Maha,Green Gram,2024,64.31,478.8
Nuwara Eliya,Maha,Leeks,2024,97.21,1123.63
Nuwara Eliya,Maha,Leeks,2024,84.71,1153.21
Nuwara Eliya,Maha,Leeks,2024,168.31,1673.2
Nuwara Eliya,Maha,Leeks,2024,130.89,1440.75
Nuwara Eliya,Maha,Leeks,2024,124.64,1942.33
Nuwara Eliya,Maha,Long Bean,2024,66.96,718.1
Nuwara Eliya,Maha,Long Bean,2024,76.67,762.96
Nuwara Eliya,Maha,Maize,2024,82.81,1295.48
Nuwara Eliya,Maha,Mango,2024,166.98,4359.43
Nuwara Eliya,Maha,Mango,2024,115.96,2877.69
Nuwara Eliya,Maha,Papaya,2024,148.36,3796.18
Nuwara Eliya,Maha,Pepper,2024,57.15,251.88
Nuwara Eliya,Maha,Pineapple,2024,88.0,1786.01
Nuwara Eliya,Maha,Ridge Gourd,2024,59.61,772.38
Nuwara Eliya,Maha,Watermelon,2024,123.43,2410.4
Nuwara Eliya,Yala,Ash Plantain,2024,171.86,4492.97
Nuwara Eliya,Yala,Banana,2024,145.82,4455.22
Nuwara Eliya,Yala,Beans,2024,66.56,585.83
Nuwara Eliya,Yala,Beans,2024,61.58,704.86
Nuwara Eliya,Yala,Bitter Gourd,2024,50.26,553.62
Nuwara Eliya,Yala,Black Gram,2024,40.97,238.79
Nuwara Eliya,Yala,Carrot,2024,83.08,1153.94
Nuwara Eliya,Yala,Carrot,2024,162.86,2643.1
Nuwara Eliya,Yala,Chilli,2024,52.25,370.19
Nuwara Eliya,Yala,Cinnamon,2024,28.41,157.41
Nuwara Eliya,Yala,Ginger,2024,61.02,942.59
Nuwara Eliya,Yala,Leeks,2024,141.63,1644.15
Nuwara Eliya,Yala,Leeks,2024,107.75,1436.46
Nuwara Eliya,Yala,Leeks,2024,169.11,2490.31
Nuwara Eliya,Yala,Long Bean,2024,54.19,470.42
Nuwara Eliya,Yala,Maize,2024,70.08,1234.61
Nuwara Eliya,Yala,Maize,2024,93.0,1669.01
Nuwara Eliya,Yala,Pineapple,2024,75.29,1474.67
Nuwara Eliya,Yala,Taro,2024,77.75,815.23
Nuwara Eliya,Yala,Tea,2024,327.51,7167.56
Nuwara Eliya,Yala,Tea,2024,299.98,7889.22
Nuwara Eliya,Yala,Tea,2024,274.64,6272.9
Nuwara Eliya,Yala,Watermelon,2024,122.29,2862.94
Nuwara Eliya,Yala,Watermelon,2024,117.3,2239.26
Nuwara Eliya,Yala,Watermelon,2024,103.07,2459.18
Polonnaruwa,Maha,Ash Plantain,2024,263.53,7784.18
Polonnaruwa,Maha,Banana,2024,209.27,7211.76
Polonnaruwa,Maha,Banana,2024,215.8,7196.73
Polonnaruwa,Maha,Banana,2024,214.09,6377.53
Polonnaruwa,Maha,Beans,2024,64.28,666.53
Polonnaruwa,Maha,Beans,2024,52.88,553.31
Polonnaruwa,Maha,Beans,2024,77.62,708.57
Polonnaruwa,Maha,Bitter Gourd,2024,91.99,1085.83
Polonnaruwa,Maha,Bitter Gourd,2024,99.18,928.48
Polonnaruwa,Maha,Carrot,2024,115.01,2039.12
Polonnaruwa,Maha,Carrot,2024,143.54,2667.82
Polonnaruwa,Maha,Carrot,2024,70.31,1105.37
Polonnaruwa,Maha,Carrot,2024,102.42,1298.44
Polonnaruwa,Maha,Carrot,2024,88.24,1395.42
Polonnaruwa,Maha,Cassava,2024,198.78,4552.46
Polonnaruwa,Maha,Cassava,2024,137.7,2843.83
Polonnaruwa,Maha,Cauliflower,2024,99.91,1317.86
Polonnaruwa,Maha,Chilli,2024,76.5,598.5
Polonnaruwa,Maha,Chilli,2024,54.14,358.14
Polonnaruwa,Maha,Cinnamon,2024,46.2,198.89
Polonnaruwa,Maha,Coconut,2024,144.12,4386.01
Polonnaruwa,Maha,Coconut,2024,200.3,6220.22
Polonnaruwa,Maha,Cowpea,2024,61.45,533.24
Polonnaruwa,Maha,Leeks,2024,94.93,910.9
Polonnaruwa,Maha,Leeks,2024,99.21,1295.49
Polonnaruwa,Maha,Leeks,2024,130.32,1674.09
Polonnaruwa,Maha,Long Bean,2024,61.34,544.34
Polonnaruwa,Maha,Maize,2024,137.57,2097.32
Polonnaruwa,Maha,Papaya,2024,128.14,3228.53
Polonnaruwa,Maha,Pumpkin,2024,86.12,1516.2
Polonnaruwa,Maha,Pumpkin,2024,157.98,2161.8
Polonnaruwa,Maha,Red Onion,2024,82.55,720.9
Polonnaruwa,Maha,Rice,2024,171.24,3329.74
Polonnaruwa,Maha,Ridge Gourd,2024,46.85,485.46
Polonnaruwa,Maha,Ridge Gourd,2024,69.41,823.2
Polonnaruwa,Maha,Ridge Gourd,2024,50.13,480.33
Polonnaruwa,Maha,Soybean,2024,105.14,1045.67
Polonnaruwa,Maha,Tea,2024,257.11,5698.19
Polonnaruwa,Maha,Tomato,2024,136.1,2187.19
Polonnaruwa,Maha,Turmeric,2024,72.48,865.03
Polonnaruwa,Maha,Watermelon,2024,155.88,2644.2
Polonnaruwa,Yala,Ash Plantain,2024,208.79,5212.96
Polonnaruwa,Yala,Banana,2024,148.57,4774.02
Polonnaruwa,Yala,Beans,2024,137.81,1243.62
Polonnaruwa,Yala,Beans,2024,35.94,389.32
Polonnaruwa,Yala,Beans,2024,86.71,717.28
Polonnaruwa,Yala,Big Onion,2024,80.23,1115.43
Polonnaruwa,Yala,Bitter Gourd,2024,81.07,656.51
Polonnaruwa,Yala,Black Gram,2024,35.39,201.06
Polonnaruwa,Yala,Black Gram,2024,60.7,390.63
Polonnaruwa,Yala,Carrot,2024,81.85,1268.31
Polonnaruwa,Yala,Carrot,2024,106.89,1317.97
Polonnaruwa,Yala,Carrot,2024,123.75,2234.24
Polonnaruwa,Yala,Chilli,2024,62.38,417.94
Polonnaruwa,Yala,Chilli,2024,55.78,339.31
Polonnaruwa,Yala,Chilli,2024,68.46,493.28
Polonnaruwa,Yala,Chilli,2024,70.47,548.29
Polonnaruwa,Yala,Coconut,2024,297.45,10322.07
Polonnaruwa,Yala,Cucumber,2024,95.98,1178.93
Polonnaruwa,Yala,Cucumber,2024,88.79,1393.22
Polonnaruwa,Yala,Groundnut,2024,73.99,814.71
Polonnaruwa,Yala,Leeks,2024,77.74,944.39
Polonnaruwa,Yala,Long Bean,2024,82.68,899.16
Polonnaruwa,Yala,Mango,2024,109.6,3144.09
Polonnaruwa,Yala,Okra,2024,60.55,490.63
Polonnaruwa,Yala,Red Onion,2024,96.62,1208.78
Polonnaruwa,Yala,Taro,2024,74.16,1181.6
Polonnaruwa,Yala,Taro,2024,122.52,1768.47
Polonnaruwa,Yala,Tea,2024,113.85,3076.51
Polonnaruwa,Yala,Watermelon,2024,125.96,2174.62
Polonnaruwa,Yala,Yam,2024,82.93,1106.63
Puttalam,Maha,Banana,2024,148.21,4565.11
Puttalam,Maha,Banana,2024,189.16,5611.14
Puttalam,Maha,Banana,2024,224.8,6247.33
Puttalam,Maha,Beans,2024,39.54,461.2
Puttalam,Maha,Beans,2024,45.5,488.37
Puttalam,Maha,Big Onion,2024,77.46,969.09
Puttalam,Maha,Big Onion,2024,86.86,721.03
Puttalam,Maha,Brinjal,2024,100.62,1380.98
Puttalam,Maha,Brinjal,2024,81.3,950.88
Puttalam,Maha,Cabbage,2024,115.44,2088.82
Puttalam,Maha,Cabbage,2024,96.58,1126.73
Puttalam,Maha,Carrot,2024,82.77,1204.19
Puttalam,Maha,Carrot,2024,64.17,1064.48
Puttalam,Maha,Cauliflower,2024,75.2,929.8
Puttalam,Maha,Chilli,2024,90.55,630.55
Puttalam,Maha,Chilli,2024,108.73,803.19
Puttalam,Maha,Chilli,2024,93.0,888.33
Puttalam,Maha,Chilli,2024,109.21,883.55
Puttalam,Maha,Chilli,2024,110.53,877.59
Puttalam,Maha,Chilli,2024,54.6,463.03
Puttalam,Maha,Cinnamon,2024,27.62,109.84
Puttalam,Maha,Coconut,2024,194.64,5775.52
Puttalam,Maha,Ginger,2024,83.75,1017.68
Puttalam,Maha,Green Gram,2024,61.67,442.54
Puttalam,Maha,Green Gram,2024,45.72,364.86
Puttalam,Maha,Groundnut,2024,69.91,879.73
Puttalam,Maha,Groundnut,2024,69.67,552.81
Puttalam,Maha,Leeks,2024,92.49,1386.03
Puttalam,Maha,Leeks,2024,83.33,675.73
Puttalam,Maha,Maize,2024,130.6,2562.15
Puttalam,Maha,Mango,2024,95.26,2252.59
Puttalam,Maha,Okra,2024,78.75,913.67
Puttalam,Maha,Okra,2024,56.0,483.33
Puttalam,Maha,Papaya,2024,164.34,3717.6
Puttalam,Maha,Pumpkin,2024,107.74,2056.76
Puttalam,Maha,Red Onion,2024,70.81,638.41
Puttalam,Maha,Red Onion,2024,139.22,1576.76
Puttalam,Maha,Sesame,2024,62.63,352.98
Puttalam,Maha,Snake Gourd,2024,90.39,951.23
Puttalam,Maha,Soybean,2024,60.25,457.91
Puttalam,Maha,Tomato,2024,68.68,909.15
Puttalam,Maha,Watermelon,2024,218.58,4806.25
Puttalam,Maha,Watermelon,2024,263.35,4780.53
Puttalam,Maha,Watermelon,2024,184.07,3589.78
Puttalam,Yala,Banana,2024,204.21,6203.34
Puttalam,Yala,Banana,2024,226.27,6549.95
Puttalam,Yala,Bitter Gourd,2024,134.39,1569.5
Puttalam,Yala,Brinjal,2024,83.14,1049.12
Puttalam,Yala,Brinjal,2024,98.05,1107.05
Puttalam,Yala,Cassava,2024,264.71,6820.22
Puttalam,Yala,Cowpea,2024,59.05,475.71
Puttalam,Yala,Green Gram,2024,39.1,273.08
Puttalam,Yala,Leeks,2024,75.64,903.29
Puttalam,Yala,Maize,2024,94.38,1419.83
Puttalam,Yala,Pepper,2024,44.44,257.27
Puttalam,Yala,Pumpkin,2024,105.9,1475.61
Puttalam,Yala,Rice,2024,99.62,1958.09
Puttalam,Yala,Sesame,2024,41.31,215.5
Puttalam,Yala,Sweet Potato,2024,96.11,1434.08
Puttalam,Yala,Sweet Potato,2024,84.2,1148.88
Puttalam,Yala,Taro,2024,61.97,763.33
Puttalam,Yala,Tomato,2024,62.89,869.49
Puttalam,Yala,Tomato,2024,102.23,1174.84
Puttalam,Yala,Watermelon,2024,119.2,2784.68
Ratnapura,Maha,Banana,2024,125.77,3818.73
Ratnapura,Maha,Banana,2024,108.61,4337.11
Ratnapura,Maha,Beans,2024,69.59,637.28
Ratnapura,Maha,Beans,2024,65.92,647.41
Ratnapura,Maha,Beans,2024,65.13,522.32
Ratnapura,Maha,Carrot,2024,106.75,1423.54
Ratnapura,Maha,Carrot,2024,104.87,1701.71
Ratnapura,Maha,Carrot,2024,93.18,1882.72
Ratnapura,Maha,Carrot,2024,104.13,1543.16
Ratnapura,Maha,Carrot,2024,106.38,1673.17
Ratnapura,Maha,Chilli,2024,61.47,514.39
Ratnapura,Maha,Chilli,2024,43.52,300.04
Ratnapura,Maha,Coconut,2024,216.37,6944.19
Ratnapura,Maha,Leeks,2024,70.32,914.68
Ratnapura,Maha,Leeks,2024,61.8,675.72
Ratnapura,Maha,Leeks,2024,84.63,970.55
Ratnapura,Maha,Leeks,2024,112.77,1118.1
Ratnapura,Maha,Long Bean,2024,53.39,470.26
Ratnapura,Maha,Pepper,2024,31.06,132.68
Ratnapura,Maha,Pineapple,2024,151.92,3773.37
Ratnapura,Maha,Pineapple,2024,95.8,2015.94
Ratnapura,Maha,Red Onion,2024,92.27,754.15
Ratnapura,Maha,Rice,2024,127.95,3232.57
Ratnapura,Maha,Ridge Gourd,2024,98.17,1159.46
Ratnapura,Maha,Snake Gourd,2024,72.51,632.11
Ratnapura,Maha,Tomato,2024,87.83,1502.88
Ratnapura,Maha,Tomato,2024,115.57,1475.64
Ratnapura,Maha,Tomato,2024,106.09,1390.89
Ratnapura,Maha,Turmeric,2024,74.8,843.46
Ratnapura,Maha,Watermelon,2024,105.56,2356.91
Ratnapura,Maha,Watermelon,2024,107.36,2014.5
Ratnapura,Yala,Ash Plantain,2024,217.31,6242.31
Ratnapura,Yala,Banana,2024,143.0,5592.65
Ratnapura,Yala,Banana,2024,181.44,5720.49
Ratnapura,Yala,Banana,2024,179.94,5529.89
Ratnapura,Yala,Banana,2024,151.71,4868.46
Ratnapura,Yala,Beans,2024,68.09,770.64
Ratnapura,Yala,Beans,2024,94.55,960.7
Ratnapura,Yala,Big Onion,2024,115.23,1270.28
Ratnapura,Yala,Big Onion,2024,73.03,810.35
Ratnapura,Yala,Bitter Gourd,2024,90.35,946.39
Ratnapura,Yala,Carrot,2024,113.03,1379.61
Ratnapura,Yala,Carrot,2024,68.48,1026.72
Ratnapura,Yala,Carrot,2024,102.76,1555.34
Ratnapura,Yala,Chilli,2024,67.22,485.72
Ratnapura,Yala,Chilli,2024,45.43,455.21
Ratnapura,Yala,Chilli,2024,52.81,321.65
Ratnapura,Yala,Cinnamon,2024,32.19,123.95
Ratnapura,Yala,Cinnamon,2024,29.26,120.34
Ratnapura,Yala,Cucumber,2024,90.43,1325.45
Ratnapura,Yala,Mango,2024,146.47,3576.57
Ratnapura,Yala,Papaya,2024,177.32,4276.12
Ratnapura,Yala,Pepper,2024,40.47,228.26
Ratnapura,Yala,Pepper,2024,45.22,237.48
Ratnapura,Yala,Pumpkin,2024,99.93,1273.97
Ratnapura,Yala,Red Onion,2024,62.19,708.17
Ratnapura,Yala,Red Onion,2024,56.06,540.44
Ratnapura,Yala,Rice,2024,80.69,1711.2
Ratnapura,Yala,Ridge Gourd,2024,64.12,702.46
Ratnapura,Yala,Ridge Gourd,2024,65.35,680.22
