District,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Crop_standardized,Yield,Season_Maha,Season_Yala,SpatialCheck_Supported envelope,SpatialCheck_Unverified,AEZ_Dry Zone,AEZ_Intermediate Zone,AEZ_Unknown,AEZ_Up Country Intermediate Zone,AEZ_Up Country Wet Zone,AEZ_Wet Zone,District_encoded,Crop_encoded
Kalutara,Chilli,2024,94.66,718.87,Wet,Chillies (Green),7.594231988168181,False,True,True,False,False,False,False,False,False,True,9,10
Kalutara,Cinnamon,2024,60.05,268.64,Wet,Cinnamon,4.47360532889259,False,True,True,False,False,False,False,False,False,True,9,11
Kalutara,Coconut,2024,196.6,5150.4,Wet,Coconut,26.197355035605288,False,True,False,True,False,False,False,False,False,True,9,12
Kalutara,Coconut,2024,202.0,5060.72,Wet,Coconut,25.053069306930695,False,True,False,True,False,False,False,False,False,True,9,12
Kalutara,Long Bean,2024,70.82,773.06,Wet,Long Bean,10.915842982208416,False,True,False,True,False,False,False,False,False,True,9,20
Kalutara,Mango,2024,121.08,2660.97,Wet,Mango,21.976957383548065,False,True,False,True,False,False,False,False,False,True,9,22
Kalutara,Okra,2024,60.38,493.17,Wet,Okra,8.167770785028155,False,True,False,True,False,False,False,False,False,True,9,24
Kalutara,Papaya,2024,129.43,3291.89,Wet,Papaya,25.433747971876688,False,True,False,True,False,False,False,False,False,True,9,25
Kalutara,Papaya,2024,144.82,4095.2,Wet,Papaya,28.27786217373291,False,True,False,True,False,False,False,False,False,True,9,25
Kalutara,Pepper,2024,52.24,312.44,Wet,Pepper,5.980857580398162,False,True,True,False,False,False,False,False,False,True,9,26
Kalutara,Pepper,2024,44.02,199.17,Wet,Pepper,4.524534302589731,False,True,True,False,False,False,False,False,False,True,9,26
Kalutara,Pumpkin,2024,89.86,1453.03,Wet,Pumpkin,16.169931003783663,False,True,False,True,False,False,False,False,False,True,9,29
Kalutara,Red Onion,2024,68.83,793.84,Wet,Red Onion,11.5333430190324,False,True,True,False,False,False,False,False,False,True,9,30
Kalutara,Rice,2024,198.82,3816.27,Wet,Rice,19.19459812896087,False,True,False,True,False,False,False,False,False,True,9,31
Kalutara,Soybean,2024,65.88,518.16,Wet,Soybean,7.865209471766849,False,True,False,True,False,False,False,False,False,True,9,34
Kalutara,Sweet Potato,2024,119.99,1649.08,Wet,Sweet Potatoes,13.743478623218602,False,True,True,False,False,False,False,False,False,True,9,35
Kalutara,Sweet Potato,2024,115.79,1583.31,Wet,Sweet Potatoes,13.673978754642024,False,True,True,False,False,False,False,False,False,True,9,35
Kalutara,Taro,2024,101.91,1122.68,Wet,Taro,11.016387008144441,False,True,False,True,False,False,False,False,False,True,9,36
Kalutara,Tea,2024,190.66,4044.06,Wet,Tea,21.210846533095562,False,True,True,False,False,False,False,False,False,True,9,37
Kalutara,Tea,2024,118.71,2716.69,Wet,Tea,22.885098138320277,False,True,True,False,False,False,False,False,False,True,9,37
Kalutara,Watermelon,2024,111.87,2323.18,Wet,Watermelon,20.76678287297756,False,True,False,True,False,False,False,False,False,True,9,40
Kalutara,Yam,2024,103.7,1446.61,Wet,Yam,13.949951783992285,False,True,False,True,False,False,False,False,False,True,9,41
Kalutara,Yam,2024,85.32,1075.7,Wet,Yam,12.60782934833568,False,True,False,True,False,False,False,False,False,True,9,41
Kalutara,Yam,2024,102.61,1665.71,Wet,Yam,16.233408049897672,False,True,False,True,False,False,False,False,False,True,9,41
Kandy,Banana,2024,184.13,6560.16,Up-country Wet/Intermediate,Banana,35.62787161244773,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,235.0,7008.94,Up-country Wet/Intermediate,Banana,29.82527659574468,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,201.75,6490.94,Up-country Wet/Intermediate,Banana,32.173184634448575,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,242.68,6993.85,Up-country Wet/Intermediate,Banana,28.819226965551344,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,218.2,6188.89,Up-country Wet/Intermediate,Banana,28.36338221814849,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Beans,2024,121.04,1338.63,Up-country Wet/Intermediate,Beans,11.059401850627891,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,96.55,862.87,Up-country Wet/Intermediate,Beans,8.937027446918695,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,67.89,672.03,Up-country Wet/Intermediate,Beans,9.898806893504197,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,98.1,903.37,Up-country Wet/Intermediate,Beans,9.208664627930684,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,98.0,963.1,Up-country Wet/Intermediate,Beans,9.827551020408164,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,113.96,1280.5,Up-country Wet/Intermediate,Beans,11.236398736398737,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,77.01,765.43,Up-country Wet/Intermediate,Beans,9.939358524866899,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Big Onion,2024,66.71,720.89,Up-country Wet/Intermediate,Big Onion,10.806325888172688,True,False,True,False,False,False,False,False,True,False,10,3
Kandy,Big Onion,2024,125.63,1415.8,Up-country Wet/Intermediate,Big Onion,11.269601209902094,True,False,True,False,False,False,False,False,True,False,10,3
Kandy,Black Gram,2024,57.77,397.81,Up-country Wet/Intermediate,Black Gram,6.886100051930067,True,False,False,True,False,False,False,False,True,False,10,5
Kandy,Carrot,2024,143.15,1717.12,Up-country Wet/Intermediate,Carrot,11.995249738037023,True,False,True,False,False,False,False,False,True,False,10,8
Kandy,Cassava,2024,144.72,4630.35,Up-country Wet/Intermediate,Manioc,31.99523217247098,True,False,True,False,False,False,False,False,True,False,10,23
Kandy,Chilli,2024,62.85,468.43,Up-country Wet/Intermediate,Chillies (Green),7.453142402545744,True,False,True,False,False,False,False,False,True,False,10,10
Kandy,Chilli,2024,71.9,508.42,Up-country Wet/Intermediate,Chillies (Green),7.071210013908206,True,False,True,False,False,False,False,False,True,False,10,10
Kandy,Chilli,2024,51.98,405.16,Up-country Wet/Intermediate,Chillies (Green),7.794536360138515,True,False,True,False,False,False,False,False,True,False,10,10
Kandy,Coconut,2024,240.27,7952.66,Up-country Wet/Intermediate,Coconut,33.09884713031173,True,False,False,True,False,False,False,False,True,False,10,12
Kandy,Green Gram,2024,42.0,291.94,Up-country Wet/Intermediate,Green Gram,6.950952380952381,True,False,True,False,False,False,False,False,True,False,10,17
Kandy,Leeks,2024,125.35,1694.08,Up-country Wet/Intermediate,Leeks,13.514798564020742,True,False,True,False,False,False,False,False,True,False,10,19
Kandy,Leeks,2024,142.3,1771.44,Up-country Wet/Intermediate,Leeks,12.448629655657061,True,False,True,False,False,False,False,False,True,False,10,19
Kandy,Maize,2024,100.23,2016.24,Up-country Wet/Intermediate,Maize,20.11613289434301,True,False,True,False,False,False,False,False,True,False,10,21
Kandy,Mango,2024,197.86,6718.32,Up-country Wet/Intermediate,Mango,33.95491761851814,True,False,False,True,False,False,False,False,True,False,10,22
Kandy,Potato,2024,86.03,1733.95,Up-country Wet/Intermediate,Potatoes,20.15517842613042,True,False,True,False,False,False,False,False,True,False,10,28
Kandy,Red Onion,2024,81.88,948.48,Up-country Wet/Intermediate,Red Onion,11.583781143136298,True,False,True,False,False,False,False,False,True,False,10,30
Kandy,Ridge Gourd,2024,105.48,1304.99,Up-country Wet/Intermediate,Ridge Gourd,12.37191884717482,True,False,False,True,False,False,False,False,True,False,10,32
Kandy,Ridge Gourd,2024,97.88,1259.56,Up-country Wet/Intermediate,Ridge Gourd,12.868410298324479,True,False,False,True,False,False,False,False,True,False,10,32
Kandy,Sesame,2024,51.11,247.86,Up-country Wet/Intermediate,Gingelly,4.849540207395814,True,False,False,True,False,False,False,False,True,False,10,15
Kandy,Snake Gourd,2024,59.04,527.13,Up-country Wet/Intermediate,Snake Gourd,8.928353658536585,True,False,False,True,False,False,False,False,True,False,10,33
Kandy,Snake Gourd,2024,73.32,716.95,Up-country Wet/Intermediate,Snake Gourd,9.778368794326243,True,False,False,True,False,False,False,False,True,False,10,33
Kandy,Taro,2024,128.64,1499.13,Up-country Wet/Intermediate,Taro,11.653684701492539,True,False,False,True,False,False,False,False,True,False,10,36
Kandy,Tomato,2024,93.95,1035.82,Up-country Wet/Intermediate,Tomato,11.025226184140498,True,False,False,True,False,False,False,False,True,False,10,38
Kandy,Watermelon,2024,153.98,2859.33,Up-country Wet/Intermediate,Watermelon,18.569489544096637,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2024,118.12,2585.59,Up-country Wet/Intermediate,Watermelon,21.889519133085,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Banana,2024,191.07,6674.99,Up-country Wet/Intermediate,Banana,34.9347882974826,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,188.79,6536.54,Up-country Wet/Intermediate,Banana,34.62333810053499,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2024,210.49,6545.63,Up-country Wet/Intermediate,Banana,31.09710675091453,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Beans,2024,111.28,1173.83,Up-country Wet/Intermediate,Beans,10.548436376707404,False,True,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,86.27,785.86,Up-country Wet/Intermediate,Beans,9.109307986553842,False,True,True,False,False,False,False,False,True,False,10,2
Kandy,Beans,2024,98.45,887.93,Up-country Wet/Intermediate,Beans,9.01909598781107,False,True,True,False,False,False,False,False,True,False,10,2
Kandy,Bitter Gourd,2024,101.91,917.12,Up-country Wet/Intermediate,Bitter Gourd,8.999313119419096,False,True,False,True,False,False,False,False,True,False,10,4
Kandy,Bitter Gourd,2024,78.58,905.43,Up-country Wet/Intermediate,Bitter Gourd,11.522397556630185,False,True,False,True,False,False,False,False,True,False,10,4
Kandy,Cauliflower,2024,114.9,1351.3,Up-country Wet/Intermediate,Cauliflower,11.76066144473455,False,True,True,False,False,False,False,False,True,False,10,9
Kandy,Chilli,2024,94.63,789.5,Up-country Wet/Intermediate,Chillies (Green),8.343020183874037,False,True,True,False,False,False,False,False,True,False,10,10
Kandy,Chilli,2024,56.07,450.95,Up-country Wet/Intermediate,Chillies (Green),8.0426252898163,False,True,True,False,False,False,False,False,True,False,10,10
Kandy,Green Gram,2024,53.02,436.89,Up-country Wet/Intermediate,Green Gram,8.240098076197661,False,True,True,False,False,False,False,False,True,False,10,17
Kandy,Green Gram,2024,45.26,326.74,Up-country Wet/Intermediate,Green Gram,7.219178082191782,False,True,True,False,False,False,False,False,True,False,10,17
Kandy,Groundnut,2024,73.94,736.23,Up-country Wet/Intermediate,Ground Nuts,9.957127400595077,False,True,True,False,False,False,False,False,True,False,10,18
Kandy,Leeks,2024,113.71,1210.31,Up-country Wet/Intermediate,Leeks,10.643830797643128,False,True,True,False,False,False,False,False,True,False,10,19
Kandy,Leeks,2024,94.46,1140.86,Up-country Wet/Intermediate,Leeks,12.07770484861317,False,True,True,False,False,False,False,False,True,False,10,19
Kandy,Okra,2024,54.46,481.1,Up-country Wet/Intermediate,Okra,8.834006610356225,False,True,False,True,False,False,False,False,True,False,10,24
Kandy,Pepper,2024,45.63,294.38,Up-country Wet/Intermediate,Pepper,6.451457374534297,False,True,True,False,False,False,False,False,True,False,10,26
Kandy,Tea,2024,254.84,7038.8,Up-country Wet/Intermediate,Tea,27.620467744467117,False,True,True,False,False,False,False,False,True,False,10,37
Kandy,Tomato,2024,93.27,1455.07,Up-country Wet/Intermediate,Tomato,15.600621850541438,False,True,False,True,False,False,False,False,True,False,10,38
Kandy,Turmeric,2024,109.97,1031.9,Up-country Wet/Intermediate,Turmeric,9.383468218605074,False,True,True,False,False,False,False,False,True,False,10,39
Kandy,Watermelon,2024,97.14,2373.06,Up-country Wet/Intermediate,Watermelon,24.429277331686226,False,True,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2024,107.44,1797.36,Up-country Wet/Intermediate,Watermelon,16.728965003723008,False,True,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2024,176.99,3477.9,Up-country Wet/Intermediate,Watermelon,19.650262726707723,False,True,False,True,False,False,False,False,True,False,10,40
Kandy,Yam,2024,111.41,1465.05,Up-country Wet/Intermediate,Yam,13.150076294767077,False,True,False,True,False,False,False,False,True,False,10,41
Kandy,Yam,2024,160.59,2523.25,Up-country Wet/Intermediate,Yam,15.712373124104863,False,True,False,True,False,False,False,False,True,False,10,41
Kegalle,Ash Plantain,2024,129.92,4260.63,Wet/Intermediate,Ash Plantain,32.794258004926114,True,False,False,True,False,False,False,False,False,True,11,0
Kegalle,Black Gram,2024,52.01,373.92,Wet/Intermediate,Black Gram,7.189386656412229,True,False,False,True,False,False,False,False,False,True,11,5
Kegalle,Brinjal,2024,84.29,868.28,Wet/Intermediate,Brinjal,10.301103333728792,True,False,False,True,False,False,False,False,False,True,11,6
Kegalle,Carrot,2024,80.93,1181.07,Wet/Intermediate,Carrot,14.593722970468304,True,False,True,False,False,False,False,False,False,True,11,8
Kegalle,Carrot,2024,119.33,2206.84,Wet/Intermediate,Carrot,18.493589206402415,True,False,True,False,False,False,False,False,False,True,11,8
Kegalle,Cassava,2024,182.63,5059.56,Wet/Intermediate,Manioc,27.703882166128242,True,False,True,False,False,False,False,False,False,True,11,23
Kegalle,Cassava,2024,230.15,6327.99,Wet/Intermediate,Manioc,27.49506843363024,True,False,True,False,False,False,False,False,False,True,11,23
Kegalle,Cassava,2024,147.12,3263.51,Wet/Intermediate,Manioc,22.182640021750952,True,False,True,False,False,False,False,False,False,True,11,23
Kegalle,Chilli,2024,74.15,644.54,Wet/Intermediate,Chillies (Green),8.692380310182061,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2024,67.21,613.87,Wet/Intermediate,Chillies (Green),9.133611069781283,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2024,57.31,356.33,Wet/Intermediate,Chillies (Green),6.217588553481067,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Cinnamon,2024,46.92,166.22,Wet/Intermediate,Cinnamon,3.542625745950554,True,False,True,False,False,False,False,False,False,True,11,11
Kegalle,Coconut,2024,129.0,3937.59,Wet/Intermediate,Coconut,30.523953488372094,True,False,False,True,False,False,False,False,False,True,11,12
Kegalle,Coconut,2024,154.2,4531.74,Wet/Intermediate,Coconut,29.388715953307393,True,False,False,True,False,False,False,False,False,True,11,12
Kegalle,Cucumber,2024,88.59,1147.8,Wet/Intermediate,Cucumber,12.956315611242802,True,False,False,True,False,False,False,False,False,True,11,14
Kegalle,Long Bean,2024,111.48,1118.31,Wet/Intermediate,Long Bean,10.031485468245425,True,False,False,True,False,False,False,False,False,True,11,20
Kegalle,Mango,2024,242.82,7446.16,Wet/Intermediate,Mango,30.665348818054525,True,False,False,True,False,False,False,False,False,True,11,22
Kegalle,Okra,2024,90.17,886.36,Wet/Intermediate,Okra,9.829876899190419,True,False,False,True,False,False,False,False,False,True,11,24
Kegalle,Okra,2024,66.42,500.63,Wet/Intermediate,Okra,7.537338151159289,True,False,False,True,False,False,False,False,False,True,11,24
Kegalle,Okra,2024,46.27,355.5,Wet/Intermediate,Okra,7.683164037173114,True,False,False,True,False,False,False,False,False,True,11,24
Kegalle,Papaya,2024,128.84,3995.09,Wet/Intermediate,Papaya,31.00814964296802,True,False,False,True,False,False,False,False,False,True,11,25
Kegalle,Pineapple,2024,232.04,4423.7,Wet/Intermediate,Pineapple,19.064385450784346,True,False,True,False,False,False,False,False,False,True,11,27
Kegalle,Pumpkin,2024,87.23,1283.2,Wet/Intermediate,Pumpkin,14.71053536627307,True,False,False,True,False,False,False,False,False,True,11,29
Kegalle,Pumpkin,2024,71.92,1054.14,Wet/Intermediate,Pumpkin,14.657119021134594,True,False,False,True,False,False,False,False,False,True,11,29
Kegalle,Rice,2024,171.4,3700.83,Wet/Intermediate,Rice,21.591773628938157,True,False,False,True,False,False,False,False,False,True,11,31
Kegalle,Taro,2024,105.59,1285.11,Wet/Intermediate,Taro,12.170754806326356,True,False,False,True,False,False,False,False,False,True,11,36
Kegalle,Tea,2024,116.7,3030.96,Wet/Intermediate,Tea,25.972236503856042,True,False,True,False,False,False,False,False,False,True,11,37
Kegalle,Tea,2024,198.16,5068.64,Wet/Intermediate,Tea,25.578522406136457,True,False,True,False,False,False,False,False,False,True,11,37
Kegalle,Tea,2024,163.36,3804.48,Wet/Intermediate,Tea,23.288932419196865,True,False,True,False,False,False,False,False,False,True,11,37
Kegalle,Tomato,2024,98.09,1523.69,Wet/Intermediate,Tomato,15.533591599551432,True,False,False,True,False,False,False,False,False,True,11,38
Kegalle,Yam,2024,87.35,1285.19,Wet/Intermediate,Yam,14.713108185460792,True,False,False,True,False,False,False,False,False,True,11,41
Kegalle,Yam,2024,108.54,1560.6,Wet/Intermediate,Yam,14.378109452736316,True,False,False,True,False,False,False,False,False,True,11,41
Kegalle,Yam,2024,86.15,1042.38,Wet/Intermediate,Yam,12.09959373186303,True,False,False,True,False,False,False,False,False,True,11,41
Kegalle,Banana,2024,156.56,4933.23,Wet/Intermediate,Banana,31.510155850792025,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2024,177.2,5457.48,Wet/Intermediate,Banana,30.79841986455982,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Beans,2024,71.4,665.05,Wet/Intermediate,Beans,9.314425770308121,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2024,62.04,546.51,Wet/Intermediate,Beans,8.80899419729207,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2024,92.35,904.07,Wet/Intermediate,Beans,9.789604764482947,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2024,77.36,757.17,Wet/Intermediate,Beans,9.78761633919338,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Black Gram,2024,61.79,490.72,Wet/Intermediate,Black Gram,7.941738145330961,False,True,False,True,False,False,False,False,False,True,11,5
Kegalle,Brinjal,2024,78.53,936.11,Wet/Intermediate,Brinjal,11.920412581179168,False,True,False,True,False,False,False,False,False,True,11,6
Kegalle,Carrot,2024,63.99,1056.01,Wet/Intermediate,Carrot,16.50273480231286,False,True,True,False,False,False,False,False,False,True,11,8
Kegalle,Carrot,2024,105.72,1679.66,Wet/Intermediate,Carrot,15.887816874763526,False,True,True,False,False,False,False,False,False,True,11,8
Kegalle,Cassava,2024,118.93,3028.4,Wet/Intermediate,Manioc,25.46371815353569,False,True,True,False,False,False,False,False,False,True,11,23
Kegalle,Chilli,2024,40.45,400.7,Wet/Intermediate,Chillies (Green),9.906056860321383,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2024,68.61,495.4,Wet/Intermediate,Chillies (Green),7.220521789826556,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2024,54.98,416.96,Wet/Intermediate,Chillies (Green),7.583848672244453,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2024,44.11,307.67,Wet/Intermediate,Chillies (Green),6.975062344139651,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Cucumber,2024,88.48,1139.95,Wet/Intermediate,Cucumber,12.88370253164557,False,True,False,True,False,False,False,False,False,True,11,14
Kegalle,Cucumber,2024,113.66,1416.91,Wet/Intermediate,Cucumber,12.466215027274329,False,True,False,True,False,False,False,False,False,True,11,14
Kegalle,Ginger,2024,78.35,892.6,Wet/Intermediate,Ginger,11.392469687300576,False,True,True,False,False,False,False,False,False,True,11,16
Kegalle,Ginger,2024,68.85,924.16,Wet/Intermediate,Ginger,13.422803195352216,False,True,True,False,False,False,False,False,False,True,11,16
Kegalle,Green Gram,2024,91.69,617.25,Wet/Intermediate,Green Gram,6.731922783291526,False,True,True,False,False,False,False,False,False,True,11,17
Kegalle,Long Bean,2024,54.06,543.05,Wet/Intermediate,Long Bean,10.04532001479837,False,True,False,True,False,False,False,False,False,True,11,20
Kegalle,Mango,2024,191.87,4271.29,Wet/Intermediate,Mango,22.26137488924793,False,True,False,True,False,False,False,False,False,True,11,22
Kegalle,Mango,2024,152.4,3565.62,Wet/Intermediate,Mango,23.396456692913386,False,True,False,True,False,False,False,False,False,True,11,22
Kegalle,Okra,2024,55.89,448.37,Wet/Intermediate,Okra,8.022365360529612,False,True,False,True,False,False,False,False,False,True,11,24
Kegalle,Pineapple,2024,127.84,2528.22,Wet/Intermediate,Pineapple,19.776439299123904,False,True,True,False,False,False,False,False,False,True,11,27
Kegalle,Pumpkin,2024,115.46,1639.21,Wet/Intermediate,Pumpkin,14.197211155378486,False,True,False,True,False,False,False,False,False,True,11,29
Kegalle,Sesame,2024,74.91,339.8,Wet/Intermediate,Gingelly,4.536109998665065,False,True,False,True,False,False,False,False,False,True,11,15
Kegalle,Snake Gourd,2024,48.32,429.31,Wet/Intermediate,Snake Gourd,8.884726821192054,False,True,False,True,False,False,False,False,False,True,11,33
Kegalle,Taro,2024,86.82,1454.22,Wet/Intermediate,Taro,16.749827228749137,False,True,False,True,False,False,False,False,False,True,11,36
Kegalle,Tea,2024,114.74,2863.99,Wet/Intermediate,Tea,24.960693742374062,False,True,True,False,False,False,False,False,False,True,11,37
Kegalle,Tomato,2024,93.14,1137.19,Wet/Intermediate,Tomato,12.209469615632383,False,True,False,True,False,False,False,False,False,True,11,38
Kegalle,Tomato,2024,71.14,737.92,Wet/Intermediate,Tomato,10.372786055664886,False,True,False,True,False,False,False,False,False,True,11,38
Kegalle,Watermelon,2024,136.65,2463.34,Wet/Intermediate,Watermelon,18.026637394804244,False,True,False,True,False,False,False,False,False,True,11,40
Kegalle,Yam,2024,122.16,1742.75,Wet/Intermediate,Yam,14.26612639161755,False,True,False,True,False,False,False,False,False,True,11,41
Kilinochchi,Banana,2024,194.85,5701.42,Dry,Banana,29.26055940467026,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2024,217.91,6747.55,Dry,Banana,30.96484787297508,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2024,185.63,6596.91,Dry,Banana,35.537951839681085,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Black Gram,2024,54.86,328.85,Dry,Black Gram,5.994349252643092,True,False,False,True,True,False,False,False,False,False,12,5
Kilinochchi,Black Gram,2024,53.02,347.52,Dry,Black Gram,6.5545077329309684,True,False,False,True,True,False,False,False,False,False,12,5
Kilinochchi,Brinjal,2024,81.96,1295.13,Dry,Brinjal,15.801976573938509,True,False,False,True,True,False,False,False,False,False,12,6
Kilinochchi,Carrot,2024,91.16,1234.2,Dry,Carrot,13.538832821412901,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2024,91.77,1193.8,Dry,Carrot,13.00860847771603,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2024,77.26,1212.05,Dry,Carrot,15.687936836655448,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2024,62.69,1219.37,Dry,Carrot,19.450789599617163,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2024,41.27,664.83,Dry,Carrot,16.109280348921736,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Cassava,2024,133.8,2850.09,Dry,Manioc,21.301121076233184,True,False,True,False,True,False,False,False,False,False,12,23
Kilinochchi,Cassava,2024,152.81,3213.87,Dry,Manioc,21.031804201295724,True,False,True,False,True,False,False,False,False,False,12,23
Kilinochchi,Cassava,2024,173.09,3935.57,Dry,Manioc,22.737130972326536,True,False,True,False,True,False,False,False,False,False,12,23
Kilinochchi,Chilli,2024,47.73,336.02,Dry,Chillies (Green),7.040016760946994,True,False,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Chilli,2024,27.92,185.69,Dry,Chillies (Green),6.650787965616045,True,False,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Cowpea,2024,60.1,482.5,Dry,Cowpea,8.02828618968386,True,False,True,False,True,False,False,False,False,False,12,13
Kilinochchi,Cowpea,2024,71.78,436.96,Dry,Cowpea,6.087489551407077,True,False,True,False,True,False,False,False,False,False,12,13
Kilinochchi,Cucumber,2024,102.99,1495.48,Dry,Cucumber,14.52063307117196,True,False,False,True,True,False,False,False,False,False,12,14
Kilinochchi,Green Gram,2024,68.55,637.91,Dry,Green Gram,9.305762217359591,True,False,True,False,True,False,False,False,False,False,12,17
Kilinochchi,Ridge Gourd,2024,53.79,669.06,Dry,Ridge Gourd,12.438371444506412,True,False,False,True,True,False,False,False,False,False,12,32
Kilinochchi,Sesame,2024,36.67,183.59,Dry,Gingelly,5.006544859558222,True,False,False,True,True,False,False,False,False,False,12,15
Kilinochchi,Snake Gourd,2024,56.91,556.28,Dry,Snake Gourd,9.774732033034617,True,False,False,True,True,False,False,False,False,False,12,33
Kilinochchi,Soybean,2024,28.43,302.14,Dry,Soybean,10.627506155469574,True,False,False,True,True,False,False,False,False,False,12,34
Kilinochchi,Taro,2024,57.14,716.49,Dry,Taro,12.539201960098005,True,False,False,True,True,False,False,False,False,False,12,36
Kilinochchi,Tomato,2024,68.97,769.2,Dry,Tomato,11.152675076120053,True,False,False,True,True,False,False,False,False,False,12,38
Kilinochchi,Tomato,2024,73.56,957.89,Dry,Tomato,13.021886895051658,True,False,False,True,True,False,False,False,False,False,12,38
Kilinochchi,Watermelon,2024,103.02,2572.03,Dry,Watermelon,24.966317219957293,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2024,110.6,1742.47,Dry,Watermelon,15.754701627486439,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Ash Plantain,2024,160.21,4527.43,Dry,Ash Plantain,28.259347106922164,False,True,False,True,True,False,False,False,False,False,12,0
Kilinochchi,Banana,2024,89.02,2302.16,Dry,Banana,25.861154796674903,False,True,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Brinjal,2024,82.92,1011.33,Dry,Brinjal,12.196454413892909,False,True,False,True,True,False,False,False,False,False,12,6
Kilinochchi,Carrot,2024,42.05,767.11,Dry,Carrot,18.24280618311534,False,True,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Cassava,2024,161.6,3354.29,Dry,Manioc,20.75674504950495,False,True,True,False,True,False,False,False,False,False,12,23
Kilinochchi,Cassava,2024,112.86,2593.76,Dry,Manioc,22.982101718943827,False,True,True,False,True,False,False,False,False,False,12,23
Kilinochchi,Chilli,2024,26.74,205.2,Dry,Chillies (Green),7.673896783844428,False,True,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Chilli,2024,35.59,268.91,Dry,Chillies (Green),7.555774093846586,False,True,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Coconut,2024,101.06,3053.37,Dry,Coconut,30.213437561844447,False,True,False,True,True,False,False,False,False,False,12,12
Kilinochchi,Cucumber,2024,52.45,755.93,Dry,Cucumber,14.412392755004765,False,True,False,True,True,False,False,False,False,False,12,14
Kilinochchi,Ginger,2024,61.96,731.01,Dry,Ginger,11.798095545513235,False,True,True,False,True,False,False,False,False,False,12,16
Kilinochchi,Ginger,2024,33.43,358.45,Dry,Ginger,10.722405025426264,False,True,True,False,True,False,False,False,False,False,12,16
Kilinochchi,Green Gram,2024,41.05,265.43,Dry,Green Gram,6.466017052375153,False,True,True,False,True,False,False,False,False,False,12,17
Kilinochchi,Green Gram,2024,40.28,370.88,Dry,Green Gram,9.20754716981132,False,True,True,False,True,False,False,False,False,False,12,17
Kilinochchi,Long Bean,2024,64.58,722.12,Dry,Long Bean,11.181790027872406,False,True,False,True,True,False,False,False,False,False,12,20
