District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Ratnapura,Yala,Carrot,2025,71.37,1131.27,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,15.850777637662882
Ratnapura,Yala,Cauliflower,2025,103.83,1380.46,Wet/Intermediate,Supported envelope,Wet Zone,Cauliflower,13.295386689781374
Ratnapura,Yala,Chilli,2025,74.35,462.26,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),6.217350369872226
Ratnapura,Yala,Chilli,2025,38.19,345.49,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),9.046609059963341
Ratnapura,Yala,Green Gram,2025,41.84,286.73,Wet/Intermediate,Supported envelope,Wet Zone,Green Gram,6.853011472275335
Ratnapura,Yala,Maize,2025,102.0,1853.9,Wet/Intermediate,Supported envelope,Wet Zone,Maize,18.17549019607843
Ratnapura,Yala,Potato,2025,66.23,1419.62,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,21.434697267099498
Ratnapura,Yala,Potato,2025,171.88,3090.0,Wet/Intermediate,Supported envelope,Wet Zone,Potatoes,17.977658831743078
Ratnapura,Yala,Tea,2025,155.21,4832.57,Wet/Intermediate,Supported envelope,Wet Zone,Tea,31.135687133560978
Ratnapura,Yala,Tea,2025,201.14,4119.36,Wet/Intermediate,Supported envelope,Wet Zone,Tea,20.480063637267573
Trincomalee,Maha,Carrot,2025,139.79,2052.35,Dry,Supported envelope,Dry Zone,Carrot,14.681665355175621
Trincomalee,Maha,Carrot,2025,73.68,1110.17,Dry,Supported envelope,Dry Zone,Carrot,15.067453854505972
Trincomalee,Maha,Chilli,2025,67.32,570.42,Dry,Supported envelope,Dry Zone,Chillies (Green),8.473262032085561
Trincomalee,Maha,Cowpea,2025,81.65,674.3,Dry,Supported envelope,Dry Zone,Cowpea,8.25842008573178
Trincomalee,Maha,Cowpea,2025,55.76,413.48,Dry,Supported envelope,Dry Zone,Cowpea,7.415351506456242
Trincomalee,Maha,Cowpea,2025,49.78,415.65,Dry,Supported envelope,Dry Zone,Cowpea,8.349738850944153
Trincomalee,Maha,Groundnut,2025,99.25,1054.5,Dry,Supported envelope,Dry Zone,Ground Nuts,10.624685138539043
Trincomalee,Maha,Potato,2025,163.51,3035.41,Dry,Supported envelope,Dry Zone,Potatoes,18.564063360039142
Trincomalee,Maha,Turmeric,2025,72.57,661.57,Dry,Supported envelope,Dry Zone,Turmeric,9.116301501998072
Trincomalee,Yala,Big Onion,2025,65.69,653.0,Dry,Supported envelope,Dry Zone,Big Onion,9.940630232912163
Trincomalee,Yala,Carrot,2025,74.63,1172.61,Dry,Supported envelope,Dry Zone,Carrot,15.712314082808522
Trincomalee,Yala,Carrot,2025,121.91,1828.55,Dry,Supported envelope,Dry Zone,Carrot,14.999179722746288
Trincomalee,Yala,Carrot,2025,62.39,950.31,Dry,Supported envelope,Dry Zone,Carrot,15.231767911524281
Trincomalee,Yala,Cassava,2025,157.77,3762.93,Dry,Supported envelope,Dry Zone,Manioc,23.85073207834189
Trincomalee,Yala,Chilli,2025,43.8,290.24,Dry,Supported envelope,Dry Zone,Chillies (Green),6.626484018264841
Trincomalee,Yala,Green Gram,2025,40.61,319.12,Dry,Supported envelope,Dry Zone,Green Gram,7.858163014035952
Trincomalee,Yala,Green Gram,2025,53.49,443.24,Dry,Supported envelope,Dry Zone,Green Gram,8.2864086745186
Trincomalee,Yala,Maize,2025,52.62,786.73,Dry,Supported envelope,Dry Zone,Maize,14.951159255036108
Trincomalee,Yala,Potato,2025,65.42,1075.92,Dry,Supported envelope,Dry Zone,Potatoes,16.44634668297157
Trincomalee,Yala,Red Onion,2025,92.14,842.78,Dry,Supported envelope,Dry Zone,Red Onion,9.146733232038203
Trincomalee,Yala,Red Onion,2025,77.08,996.93,Dry,Supported envelope,Dry Zone,Red Onion,12.933705241307733
Trincomalee,Yala,Sweet Potato,2025,79.69,1113.61,Dry,Supported envelope,Dry Zone,Sweet Potatoes,13.974275316852804
Trincomalee,Yala,Turmeric,2025,67.8,637.96,Dry,Supported envelope,Dry Zone,Turmeric,9.409439528023599
Vavuniya,Maha,Big Onion,2025,57.77,563.8,Dry,Supported envelope,Dry Zone,Big Onion,9.759390687207892
Vavuniya,Maha,Carrot,2025,64.38,940.57,Dry,Supported envelope,Dry Zone,Carrot,14.609661385523456
Vavuniya,Maha,Carrot,2025,95.4,1668.85,Dry,Supported envelope,Dry Zone,Carrot,17.493186582809223
Vavuniya,Maha,Carrot,2025,71.24,1245.58,Dry,Supported envelope,Dry Zone,Carrot,17.4842784952274
Vavuniya,Maha,Cassava,2025,148.92,3883.53,Dry,Supported envelope,Dry Zone,Manioc,26.077961321514913
Vavuniya,Maha,Cassava,2025,128.35,3611.26,Dry,Supported envelope,Dry Zone,Manioc,28.136034281262177
Vavuniya,Maha,Maize,2025,120.72,1619.67,Dry,Supported envelope,Dry Zone,Maize,13.416749502982109
Vavuniya,Yala,Carrot,2025,58.35,1111.97,Dry,Supported envelope,Dry Zone,Carrot,19.056898029134533
Vavuniya,Yala,Carrot,2025,86.95,1368.94,Dry,Supported envelope,Dry Zone,Carrot,15.743990799309948
Vavuniya,Yala,Chilli,2025,52.32,342.66,Dry,Supported envelope,Dry Zone,Chillies (Green),6.549311926605505
Vavuniya,Yala,Cowpea,2025,63.91,518.28,Dry,Supported envelope,Dry Zone,Cowpea,8.109529025191677
Vavuniya,Yala,Groundnut,2025,56.73,652.04,Dry,Supported envelope,Dry Zone,Ground Nuts,11.493742288031024
Vavuniya,Yala,Maize,2025,91.32,1180.38,Dry,Supported envelope,Dry Zone,Maize,12.925755584756901
Vavuniya,Yala,Potato,2025,141.25,2802.2,Dry,Supported envelope,Dry Zone,Potatoes,19.838584070796458
Vavuniya,Yala,Red Onion,2025,55.71,502.32,Dry,Supported envelope,Dry Zone,Red Onion,9.016693591814755
Ampara,Maha,Big Onion,2026,59.67,551.79,Dry,Supported envelope,Dry Zone,Big Onion,9.2473604826546
Ampara,Maha,Carrot,2026,60.3,980.79,Dry,Supported envelope,Dry Zone,Carrot,16.265174129353234
Ampara,Maha,Cassava,2026,135.51,3791.21,Dry,Supported envelope,Dry Zone,Manioc,27.977344845398864
Ampara,Maha,Chilli,2026,41.49,320.97,Dry,Supported envelope,Dry Zone,Chillies (Green),7.736080983369487
Ampara,Maha,Chilli,2026,38.92,253.19,Dry,Supported envelope,Dry Zone,Chillies (Green),6.505395683453237
Ampara,Maha,Cowpea,2026,37.6,279.75,Dry,Supported envelope,Dry Zone,Cowpea,7.440159574468085
Ampara,Maha,Ginger,2026,57.86,575.63,Dry,Supported envelope,Dry Zone,Ginger,9.948669201520913
Ampara,Maha,Maize,2026,131.95,1878.66,Dry,Supported envelope,Dry Zone,Maize,14.237665782493371
Ampara,Maha,Potato,2026,102.6,1807.43,Dry,Supported envelope,Dry Zone,Potatoes,17.61627680311891
Ampara,Maha,Sweet Potato,2026,64.64,878.76,Dry,Supported envelope,Dry Zone,Sweet Potatoes,13.594678217821782
Ampara,Maha,Turmeric,2026,56.04,570.79,Dry,Supported envelope,Dry Zone,Turmeric,10.185403283369022
Ampara,Yala,Carrot,2026,59.38,923.62,Dry,Supported envelope,Dry Zone,Carrot,15.554395419333108
Ampara,Yala,Cassava,2026,135.9,2747.44,Dry,Supported envelope,Dry Zone,Manioc,20.21662987490802
Ampara,Yala,Cassava,2026,147.26,3619.65,Dry,Supported envelope,Dry Zone,Manioc,24.579994567431754
Ampara,Yala,Chilli,2026,49.39,403.09,Dry,Supported envelope,Dry Zone,Chillies (Green),8.161368698117027
Ampara,Yala,Chilli,2026,56.37,465.08,Dry,Supported envelope,Dry Zone,Chillies (Green),8.250487848146177
Ampara,Yala,Green Gram,2026,43.67,353.85,Dry,Supported envelope,Dry Zone,Green Gram,8.102816578887108
Ampara,Yala,Sweet Potato,2026,68.45,1058.17,Dry,Supported envelope,Dry Zone,Sweet Potatoes,15.459021183345508
Ampara,Yala,Turmeric,2026,76.18,898.44,Dry,Supported envelope,Dry Zone,Turmeric,11.793646626411132
Anuradhapura,Maha,Chilli,2026,73.08,570.49,Dry,Supported envelope,Dry Zone,Chillies (Green),7.806376573617953
Anuradhapura,Maha,Chilli,2026,62.67,488.98,Dry,Supported envelope,Dry Zone,Chillies (Green),7.802457316100208
Anuradhapura,Maha,Chilli,2026,81.25,504.95,Dry,Supported envelope,Dry Zone,Chillies (Green),6.214769230769231
Anuradhapura,Maha,Potato,2026,118.72,2473.7,Dry,Supported envelope,Dry Zone,Potatoes,20.836421832884096
Anuradhapura,Maha,Red Onion,2026,56.28,535.03,Dry,Supported envelope,Dry Zone,Red Onion,9.506574271499645
Anuradhapura,Maha,Sweet Potato,2026,59.01,659.28,Dry,Supported envelope,Dry Zone,Sweet Potatoes,11.172343670564311
Anuradhapura,Yala,Big Onion,2026,128.73,1252.1,Dry,Supported envelope,Dry Zone,Big Onion,9.726559465548046
Anuradhapura,Yala,Chilli,2026,59.55,449.57,Dry,Supported envelope,Dry Zone,Chillies (Green),7.549454240134341
Anuradhapura,Yala,Ginger,2026,92.15,1045.81,Dry,Supported envelope,Dry Zone,Ginger,11.348996201844816
Anuradhapura,Yala,Green Gram,2026,56.43,403.11,Dry,Supported envelope,Dry Zone,Green Gram,7.14354066985646
Anuradhapura,Yala,Groundnut,2026,103.6,1012.83,Dry,Supported envelope,Dry Zone,Ground Nuts,9.776351351351352
Anuradhapura,Yala,Turmeric,2026,64.63,748.54,Dry,Supported envelope,Dry Zone,Turmeric,11.581927897261334
Badulla,Maha,Carrot,2026,96.84,1343.08,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Carrot,13.869062370921105
Badulla,Maha,Carrot,2026,118.0,2063.85,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Carrot,17.490254237288134
Badulla,Maha,Carrot,2026,138.58,2061.2,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Carrot,14.873719151392695
Badulla,Maha,Cauliflower,2026,64.54,863.81,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Cauliflower,13.384102881933682
Badulla,Maha,Cauliflower,2026,78.06,1038.82,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Cauliflower,13.307968229566999
Badulla,Maha,Leeks,2026,86.41,1161.3,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Leeks,13.439416734174285
Badulla,Maha,Leeks,2026,97.26,1195.5,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Leeks,12.29179518815546
Badulla,Maha,Leeks,2026,99.58,1431.02,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Leeks,14.370556336613777
Badulla,Maha,Maize,2026,75.52,1353.21,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Maize,17.91856461864407
Badulla,Maha,Pepper,2026,49.99,238.4,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Pepper,4.768953790758151
Badulla,Maha,Potato,2026,87.86,2142.49,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Potatoes,24.385272023674023
Badulla,Maha,Potato,2026,78.42,1367.83,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Potatoes,17.44236164243815
Badulla,Maha,Turmeric,2026,72.13,898.85,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Turmeric,12.461527797033135
Badulla,Yala,Beans,2026,70.88,785.53,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Beans,11.082533860045148
Badulla,Yala,Beans,2026,67.87,759.99,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Beans,11.19773095623987
Badulla,Yala,Carrot,2026,88.63,1197.67,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Carrot,13.513144533453685
Badulla,Yala,Chilli,2026,50.91,396.11,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Chillies (Green),7.780593203692792
Badulla,Yala,Chilli,2026,45.44,346.32,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Chillies (Green),7.621478873239437
Badulla,Yala,Ginger,2026,67.73,871.0,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Ginger,12.859884836852206
Badulla,Yala,Groundnut,2026,71.42,625.9,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Ground Nuts,8.763651638196583
Badulla,Yala,Maize,2026,61.65,924.59,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Maize,14.997404703974048
Badulla,Yala,Red Onion,2026,47.66,453.95,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Red Onion,9.524758707511541
Badulla,Yala,Sweet Potato,2026,63.0,780.18,Up-country Intermediate,Supported envelope,Up Country Intermediate Zone,Sweet Potatoes,12.383809523809523
Batticaloa,Maha,Carrot,2026,96.99,1881.68,Dry,Supported envelope,Dry Zone,Carrot,19.400762965254152
Batticaloa,Maha,Carrot,2026,101.79,1525.78,Dry,Supported envelope,Dry Zone,Carrot,14.989488161901955
Batticaloa,Maha,Chilli,2026,41.39,340.8,Dry,Supported envelope,Dry Zone,Chillies (Green),8.233872916163325
Batticaloa,Maha,Chilli,2026,47.26,343.41,Dry,Supported envelope,Dry Zone,Chillies (Green),7.266398645789252
Batticaloa,Maha,Chilli,2026,45.55,354.83,Dry,Supported envelope,Dry Zone,Chillies (Green),7.789901207464325
Batticaloa,Maha,Chilli,2026,42.02,312.42,Dry,Supported envelope,Dry Zone,Chillies (Green),7.4350309376487385
Batticaloa,Maha,Ginger,2026,80.5,830.71,Dry,Supported envelope,Dry Zone,Ginger,10.319378881987578
Batticaloa,Maha,Ginger,2026,83.38,778.35,Dry,Supported envelope,Dry Zone,Ginger,9.33497241544735
Batticaloa,Maha,Turmeric,2026,61.52,587.59,Dry,Supported envelope,Dry Zone,Turmeric,9.551202860858258
Batticaloa,Yala,Big Onion,2026,73.05,849.8,Dry,Supported envelope,Dry Zone,Big Onion,11.633127994524298
Batticaloa,Yala,Carrot,2026,64.8,1037.25,Dry,Supported envelope,Dry Zone,Carrot,16.006944444444446
Batticaloa,Yala,Carrot,2026,94.88,1447.65,Dry,Supported envelope,Dry Zone,Carrot,15.257693929173694
Batticaloa,Yala,Carrot,2026,60.86,982.18,Dry,Supported envelope,Dry Zone,Carrot,16.138350312191914
Batticaloa,Yala,Chilli,2026,40.53,326.21,Dry,Supported envelope,Dry Zone,Chillies (Green),8.048605970885763
Batticaloa,Yala,Chilli,2026,68.41,663.62,Dry,Supported envelope,Dry Zone,Chillies (Green),9.700628563075574
Batticaloa,Yala,Maize,2026,103.6,1381.33,Dry,Supported envelope,Dry Zone,Maize,13.333301158301158
Batticaloa,Yala,Maize,2026,73.08,1255.24,Dry,Supported envelope,Dry Zone,Maize,17.17624521072797
Batticaloa,Yala,Potato,2026,109.28,1967.84,Dry,Supported envelope,Dry Zone,Potatoes,18.00732064421669
Batticaloa,Yala,Red Onion,2026,53.69,429.86,Dry,Supported envelope,Dry Zone,Red Onion,8.006332650400447
Batticaloa,Yala,Turmeric,2026,74.09,828.01,Dry,Supported envelope,Dry Zone,Turmeric,11.175732217573222
Batticaloa,Yala,Turmeric,2026,56.67,679.51,Dry,Supported envelope,Dry Zone,Turmeric,11.990647608964178
Colombo,Maha,Cassava,2026,202.79,4251.21,Wet,Supported envelope,Wet Zone,Manioc,20.96360767296218
Colombo,Maha,Cassava,2026,163.69,4160.62,Wet,Supported envelope,Wet Zone,Manioc,25.41767976052294
Colombo,Maha,Cassava,2026,106.15,2299.76,Wet,Supported envelope,Wet Zone,Manioc,21.665190767781443
Colombo,Maha,Chilli,2026,58.48,495.18,Wet,Supported envelope,Wet Zone,Chillies (Green),8.46751025991792
Colombo,Maha,Chilli,2026,65.34,492.85,Wet,Supported envelope,Wet Zone,Chillies (Green),7.5428527701254975
Colombo,Maha,Chilli,2026,65.2,513.43,Wet,Supported envelope,Wet Zone,Chillies (Green),7.874693251533741
Colombo,Maha,Chilli,2026,54.46,405.8,Wet,Supported envelope,Wet Zone,Chillies (Green),7.451340433345575
Colombo,Maha,Pineapple,2026,146.92,3226.67,Wet,Supported envelope,Wet Zone,Pineapple,21.962088211271443
Colombo,Maha,Sweet Potato,2026,97.88,1192.22,Wet,Supported envelope,Wet Zone,Sweet Potatoes,12.180425010216593
Colombo,Maha,Turmeric,2026,116.94,898.14,Wet,Supported envelope,Wet Zone,Turmeric,7.68034889687019
Colombo,Maha,Turmeric,2026,84.9,876.24,Wet,Supported envelope,Wet Zone,Turmeric,10.320848056537102
Colombo,Maha,Turmeric,2026,63.89,763.75,Wet,Supported envelope,Wet Zone,Turmeric,11.954139928001252
Colombo,Maha,Turmeric,2026,85.63,744.88,Wet,Supported envelope,Wet Zone,Turmeric,8.698820506831717
Colombo,Yala,Carrot,2026,63.3,855.61,Wet,Supported envelope,Wet Zone,Carrot,13.516745655608215
Colombo,Yala,Carrot,2026,121.53,1899.87,Wet,Supported envelope,Wet Zone,Carrot,15.632930140705998
Colombo,Yala,Carrot,2026,104.27,1569.88,Wet,Supported envelope,Wet Zone,Carrot,15.055912534765515
Colombo,Yala,Chilli,2026,54.67,443.1,Wet,Supported envelope,Wet Zone,Chillies (Green),8.104993597951344
Colombo,Yala,Ginger,2026,96.86,1000.41,Wet,Supported envelope,Wet Zone,Ginger,10.328412141234772
Galle,Maha,Carrot,2026,76.67,1016.5,Wet,Supported envelope,Wet Zone,Carrot,13.258119212208165
Galle,Maha,Cassava,2026,135.65,2827.72,Wet,Supported envelope,Wet Zone,Manioc,20.84570586067084
Galle,Maha,Chilli,2026,40.06,301.93,Wet,Supported envelope,Wet Zone,Chillies (Green),7.536944583125312
Galle,Maha,Chilli,2026,55.91,432.74,Wet,Supported envelope,Wet Zone,Chillies (Green),7.739939187980684
Galle,Maha,Cinnamon,2026,36.51,131.07,Wet,Supported envelope,Wet Zone,Cinnamon,3.589975349219392
Galle,Maha,Cinnamon,2026,66.11,376.92,Wet,Supported envelope,Wet Zone,Cinnamon,5.701406746331871
Galle,Maha,Ginger,2026,49.31,545.52,Wet,Supported envelope,Wet Zone,Ginger,11.063070371121475
Galle,Maha,Pepper,2026,29.98,136.57,Wet,Supported envelope,Wet Zone,Pepper,4.55537024683122
Galle,Maha,Pepper,2026,39.24,214.9,Wet,Supported envelope,Wet Zone,Pepper,5.476554536187564
Galle,Maha,Potato,2026,99.02,2336.33,Wet,Supported envelope,Wet Zone,Potatoes,23.59452635831145
Galle,Maha,Potato,2026,120.27,2140.25,Wet,Supported envelope,Wet Zone,Potatoes,17.795377068263075
Galle,Maha,Red Onion,2026,39.34,347.08,Wet,Supported envelope,Wet Zone,Red Onion,8.822572445348245
Galle,Maha,Tea,2026,122.99,3044.38,Wet,Supported envelope,Wet Zone,Tea,24.753069355232135
Galle,Maha,Tea,2026,144.24,3990.11,Wet,Supported envelope,Wet Zone,Tea,27.662992235163614
Galle,Yala,Carrot,2026,81.19,1139.25,Wet,Supported envelope,Wet Zone,Carrot,14.031900480354723
Galle,Yala,Carrot,2026,78.52,1106.55,Wet,Supported envelope,Wet Zone,Carrot,14.092587875700458
Galle,Yala,Carrot,2026,79.11,1255.5,Wet,Supported envelope,Wet Zone,Carrot,15.870307167235495
Galle,Yala,Cassava,2026,262.55,6464.52,Wet,Supported envelope,Wet Zone,Manioc,24.622052942296705
Galle,Yala,Cassava,2026,147.31,3291.1,Wet,Supported envelope,Wet Zone,Manioc,22.341321023691535
Galle,Yala,Chilli,2026,51.09,391.69,Wet,Supported envelope,Wet Zone,Chillies (Green),7.666666666666666
Galle,Yala,Ginger,2026,53.55,521.7,Wet,Supported envelope,Wet Zone,Ginger,9.742296918767508
Galle,Yala,Potato,2026,70.59,1315.95,Wet,Supported envelope,Wet Zone,Potatoes,18.64215894602635
Galle,Yala,Potato,2026,129.91,2528.6,Wet,Supported envelope,Wet Zone,Potatoes,19.464244476945577
Galle,Yala,Potato,2026,90.53,1646.8,Wet,Supported envelope,Wet Zone,Potatoes,18.190655031481278
Galle,Yala,Turmeric,2026,57.75,556.72,Wet,Supported envelope,Wet Zone,Turmeric,9.64017316017316
Galle,Yala,Turmeric,2026,67.92,764.16,Wet,Supported envelope,Wet Zone,Turmeric,11.250883392226148
Gampaha,Maha,Carrot,2026,150.56,2167.43,Wet,Supported envelope,Wet Zone,Carrot,14.39578905419766
Gampaha,Maha,Carrot,2026,106.97,1733.71,Wet,Supported envelope,Wet Zone,Carrot,16.20744133869309
Gampaha,Maha,Cassava,2026,253.6,5145.9,Wet,Supported envelope,Wet Zone,Manioc,20.291403785488956
Gampaha,Maha,Ginger,2026,99.61,1294.88,Wet,Supported envelope,Wet Zone,Ginger,12.999498042365225
Gampaha,Maha,Green Gram,2026,83.73,562.86,Wet,Supported envelope,Wet Zone,Green Gram,6.722321748477248
Gampaha,Maha,Maize,2026,198.89,2942.52,Wet,Supported envelope,Wet Zone,Maize,14.794710644074614
Gampaha,Maha,Pineapple,2026,100.52,2162.1,Wet,Supported envelope,Wet Zone,Pineapple,21.5091524074811
Gampaha,Maha,Potato,2026,122.09,2175.23,Wet,Supported envelope,Wet Zone,Potatoes,17.816610697026782
Gampaha,Maha,Sweet Potato,2026,106.42,1131.9,Wet,Supported envelope,Wet Zone,Sweet Potatoes,10.636158616801353
Gampaha,Yala,Carrot,2026,125.29,1700.99,Wet,Supported envelope,Wet Zone,Carrot,13.576422699337536
Gampaha,Yala,Carrot,2026,109.18,1495.82,Wet,Supported envelope,Wet Zone,Carrot,13.700494596079867
Gampaha,Yala,Cassava,2026,202.46,4889.48,Wet,Supported envelope,Wet Zone,Manioc,24.150350686555367
Gampaha,Yala,Cassava,2026,174.23,4372.85,Wet,Supported envelope,Wet Zone,Manioc,25.098146128680483
Gampaha,Yala,Chilli,2026,78.69,531.53,Wet,Supported envelope,Wet Zone,Chillies (Green),6.754733765408565
Gampaha,Yala,Chilli,2026,77.78,543.7,Wet,Supported envelope,Wet Zone,Chillies (Green),6.990228850604269
Gampaha,Yala,Green Gram,2026,120.18,823.29,Wet,Supported envelope,Wet Zone,Green Gram,6.850474288567149
Gampaha,Yala,Pineapple,2026,149.99,3794.86,Wet,Supported envelope,Wet Zone,Pineapple,25.300753383558902
Gampaha,Yala,Red Onion,2026,73.7,717.61,Wet,Supported envelope,Wet Zone,Red Onion,9.736906377204884
Hambantota,Maha,Big Onion,2026,73.31,993.4,Dry/Intermediate,Supported envelope,Dry Zone,Big Onion,13.550675214841085
Hambantota,Maha,Carrot,2026,135.6,1592.03,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,11.740634218289086
Hambantota,Maha,Carrot,2026,155.53,2576.59,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,16.56651449881052
Hambantota,Maha,Carrot,2026,102.51,1639.96,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.998048970832114
Hambantota,Maha,Carrot,2026,125.81,1765.1,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.029886336539224
Hambantota,Maha,Carrot,2026,72.89,956.37,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,13.12072986692276
Hambantota,Maha,Carrot,2026,99.47,1568.1,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.764552126269226
Hambantota,Maha,Chilli,2026,86.28,670.19,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),7.7676170607324995
Hambantota,Maha,Chilli,2026,96.65,778.98,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),8.05980341438179
Hambantota,Maha,Cowpea,2026,75.27,545.69,Dry/Intermediate,Supported envelope,Dry Zone,Cowpea,7.249767503653515
Hambantota,Maha,Groundnut,2026,82.85,809.25,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,9.767652383826192
Hambantota,Maha,Groundnut,2026,72.67,803.0,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,11.049951837071694
Hambantota,Maha,Groundnut,2026,105.01,813.74,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,7.749166746024188
Hambantota,Maha,Maize,2026,158.67,2812.74,Dry/Intermediate,Supported envelope,Dry Zone,Maize,17.72698052561921
Hambantota,Maha,Maize,2026,118.33,1945.78,Dry/Intermediate,Supported envelope,Dry Zone,Maize,16.44367446970337
Hambantota,Maha,Red Onion,2026,86.56,1086.79,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,12.555337338262476
Hambantota,Maha,Sweet Potato,2026,139.83,1843.62,Dry/Intermediate,Supported envelope,Dry Zone,Sweet Potatoes,13.184724308088391
Hambantota,Maha,Turmeric,2026,114.49,1248.24,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,10.902611581797537
Hambantota,Yala,Carrot,2026,77.87,1135.73,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,14.584949274431745
Hambantota,Yala,Chilli,2026,77.93,557.02,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),7.147696650840497
Hambantota,Yala,Chilli,2026,79.09,513.22,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),6.489063092679226
Hambantota,Yala,Cowpea,2026,77.52,551.24,Dry/Intermediate,Supported envelope,Dry Zone,Cowpea,7.110939112487101
Hambantota,Yala,Cowpea,2026,81.15,618.83,Dry/Intermediate,Supported envelope,Dry Zone,Cowpea,7.625754775107825
Hambantota,Yala,Ginger,2026,109.82,1144.09,Dry/Intermediate,Supported envelope,Dry Zone,Ginger,10.417865598251684
Hambantota,Yala,Groundnut,2026,70.57,894.59,Dry/Intermediate,Supported envelope,Dry Zone,Ground Nuts,12.67663313022531
Hambantota,Yala,Potato,2026,129.35,2132.26,Dry/Intermediate,Supported envelope,Dry Zone,Potatoes,16.484422110552767
Hambantota,Yala,Potato,2026,120.57,2725.08,Dry/Intermediate,Supported envelope,Dry Zone,Potatoes,22.601642199552128
Hambantota,Yala,Turmeric,2026,103.26,969.1,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,9.385047453031182
Jaffna,Maha,Carrot,2026,108.03,1868.82,Dry,Supported envelope,Dry Zone,Carrot,17.29908358789225
Jaffna,Maha,Chilli,2026,73.41,593.5,Dry,Supported envelope,Dry Zone,Chillies (Green),8.084729600871816
Jaffna,Maha,Chilli,2026,70.63,647.79,Dry,Supported envelope,Dry Zone,Chillies (Green),9.171598470904716
Jaffna,Maha,Chilli,2026,59.91,464.56,Dry,Supported envelope,Dry Zone,Chillies (Green),7.754298113837423
Jaffna,Maha,Cowpea,2026,73.92,628.16,Dry,Supported envelope,Dry Zone,Cowpea,8.497835497835498
Jaffna,Maha,Ginger,2026,110.94,1170.98,Dry,Supported envelope,Dry Zone,Ginger,10.555074815215432
Jaffna,Maha,Ginger,2026,110.95,1153.01,Dry,Supported envelope,Dry Zone,Ginger,10.392158630013519
Jaffna,Maha,Green Gram,2026,86.6,826.61,Dry,Supported envelope,Dry Zone,Green Gram,9.545150115473442
Jaffna,Maha,Green Gram,2026,80.85,510.37,Dry,Supported envelope,Dry Zone,Green Gram,6.312554112554113
Jaffna,Maha,Maize,2026,130.67,2502.43,Dry,Supported envelope,Dry Zone,Maize,19.150761460166834
Jaffna,Maha,Red Onion,2026,119.68,1197.56,Dry,Supported envelope,Dry Zone,Red Onion,10.006350267379679
Jaffna,Maha,Red Onion,2026,187.81,1979.07,Dry,Supported envelope,Dry Zone,Red Onion,10.537617805228688
Jaffna,Maha,Turmeric,2026,83.77,776.28,Dry,Supported envelope,Dry Zone,Turmeric,9.266801957741436
Jaffna,Yala,Big Onion,2026,116.12,1194.31,Dry,Supported envelope,Dry Zone,Big Onion,10.285136066138477
Jaffna,Yala,Carrot,2026,146.82,2138.62,Dry,Supported envelope,Dry Zone,Carrot,14.566271625119194
