District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Kandy,Yala,Banana,2024,188.79,6536.54,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Banana,34.62333810053499
Kandy,Yala,Banana,2024,210.49,6545.63,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Banana,31.09710675091453
Kandy,Yala,Beans,2024,111.28,1173.83,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Beans,10.548436376707404
Kandy,Yala,Beans,2024,86.27,785.86,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Beans,9.109307986553842
Kandy,Yala,Beans,2024,98.45,887.93,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Beans,9.01909598781107
Kandy,Yala,Bitter Gourd,2024,101.91,917.12,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Bitter Gourd,8.999313119419096
Kandy,Yala,Bitter Gourd,2024,78.58,905.43,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Bitter Gourd,11.522397556630185
Kandy,Yala,Cauliflower,2024,114.9,1351.3,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Cauliflower,11.76066144473455
Kandy,Yala,Chilli,2024,94.63,789.5,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),8.343020183874037
Kandy,Yala,Chilli,2024,56.07,450.95,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Chillies (Green),8.0426252898163
Kandy,Yala,Green Gram,2024,53.02,436.89,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Green Gram,8.240098076197661
Kandy,Yala,Green Gram,2024,45.26,326.74,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Green Gram,7.219178082191782
Kandy,Yala,Groundnut,2024,73.94,736.23,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Ground Nuts,9.957127400595077
Kandy,Yala,Leeks,2024,113.71,1210.31,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,10.643830797643128
Kandy,Yala,Leeks,2024,94.46,1140.86,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Leeks,12.07770484861317
Kandy,Yala,Okra,2024,54.46,481.1,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Okra,8.834006610356225
Kandy,Yala,Pepper,2024,45.63,294.38,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Pepper,6.451457374534297
Kandy,Yala,Tea,2024,254.84,7038.8,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Tea,27.620467744467117
Kandy,Yala,Tomato,2024,93.27,1455.07,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Tomato,15.600621850541438
Kandy,Yala,Turmeric,2024,109.97,1031.9,Up-country Wet/Intermediate,Supported envelope,Up Country Wet Zone,Turmeric,9.383468218605074
Kandy,Yala,Watermelon,2024,97.14,2373.06,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Watermelon,24.429277331686226
Kandy,Yala,Watermelon,2024,107.44,1797.36,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Watermelon,16.728965003723008
Kandy,Yala,Watermelon,2024,176.99,3477.9,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Watermelon,19.650262726707723
Kandy,Yala,Yam,2024,111.41,1465.05,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Yam,13.150076294767077
Kandy,Yala,Yam,2024,160.59,2523.25,Up-country Wet/Intermediate,Unverified,Up Country Wet Zone,Yam,15.712373124104863
Kegalle,Maha,Ash Plantain,2024,129.92,4260.63,Wet/Intermediate,Unverified,Wet Zone,Ash Plantain,32.794258004926114
Kegalle,Maha,Black Gram,2024,52.01,373.92,Wet/Intermediate,Unverified,Wet Zone,Black Gram,7.189386656412229
Kegalle,Maha,Brinjal,2024,84.29,868.28,Wet/Intermediate,Unverified,Wet Zone,Brinjal,10.301103333728792
Kegalle,Maha,Carrot,2024,80.93,1181.07,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,14.593722970468304
Kegalle,Maha,Carrot,2024,119.33,2206.84,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,18.493589206402415
Kegalle,Maha,Cassava,2024,182.63,5059.56,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,27.703882166128242
Kegalle,Maha,Cassava,2024,230.15,6327.99,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,27.49506843363024
Kegalle,Maha,Cassava,2024,147.12,3263.51,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,22.182640021750952
Kegalle,Maha,Chilli,2024,74.15,644.54,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),8.692380310182061
Kegalle,Maha,Chilli,2024,67.21,613.87,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),9.133611069781283
Kegalle,Maha,Chilli,2024,57.31,356.33,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),6.217588553481067
Kegalle,Maha,Cinnamon,2024,46.92,166.22,Wet/Intermediate,Supported envelope,Wet Zone,Cinnamon,3.542625745950554
Kegalle,Maha,Coconut,2024,129.0,3937.59,Wet/Intermediate,Unverified,Wet Zone,Coconut,30.523953488372094
Kegalle,Maha,Coconut,2024,154.2,4531.74,Wet/Intermediate,Unverified,Wet Zone,Coconut,29.388715953307393
Kegalle,Maha,Cucumber,2024,88.59,1147.8,Wet/Intermediate,Unverified,Wet Zone,Cucumber,12.956315611242802
Kegalle,Maha,Long Bean,2024,111.48,1118.31,Wet/Intermediate,Unverified,Wet Zone,Long Bean,10.031485468245425
Kegalle,Maha,Mango,2024,242.82,7446.16,Wet/Intermediate,Unverified,Wet Zone,Mango,30.665348818054525
Kegalle,Maha,Okra,2024,90.17,886.36,Wet/Intermediate,Unverified,Wet Zone,Okra,9.829876899190419
Kegalle,Maha,Okra,2024,66.42,500.63,Wet/Intermediate,Unverified,Wet Zone,Okra,7.537338151159289
Kegalle,Maha,Okra,2024,46.27,355.5,Wet/Intermediate,Unverified,Wet Zone,Okra,7.683164037173114
Kegalle,Maha,Papaya,2024,128.84,3995.09,Wet/Intermediate,Unverified,Wet Zone,Papaya,31.00814964296802
Kegalle,Maha,Pineapple,2024,232.04,4423.7,Wet/Intermediate,Supported envelope,Wet Zone,Pineapple,19.064385450784346
Kegalle,Maha,Pumpkin,2024,87.23,1283.2,Wet/Intermediate,Unverified,Wet Zone,Pumpkin,14.71053536627307
Kegalle,Maha,Pumpkin,2024,71.92,1054.14,Wet/Intermediate,Unverified,Wet Zone,Pumpkin,14.657119021134594
Kegalle,Maha,Rice,2024,171.4,3700.83,Wet/Intermediate,Unverified,Wet Zone,Rice,21.591773628938157
Kegalle,Maha,Taro,2024,105.59,1285.11,Wet/Intermediate,Unverified,Wet Zone,Taro,12.170754806326356
Kegalle,Maha,Tea,2024,116.7,3030.96,Wet/Intermediate,Supported envelope,Wet Zone,Tea,25.972236503856042
Kegalle,Maha,Tea,2024,198.16,5068.64,Wet/Intermediate,Supported envelope,Wet Zone,Tea,25.578522406136457
Kegalle,Maha,Tea,2024,163.36,3804.48,Wet/Intermediate,Supported envelope,Wet Zone,Tea,23.288932419196865
Kegalle,Maha,Tomato,2024,98.09,1523.69,Wet/Intermediate,Unverified,Wet Zone,Tomato,15.533591599551432
Kegalle,Maha,Yam,2024,87.35,1285.19,Wet/Intermediate,Unverified,Wet Zone,Yam,14.713108185460792
Kegalle,Maha,Yam,2024,108.54,1560.6,Wet/Intermediate,Unverified,Wet Zone,Yam,14.378109452736316
Kegalle,Maha,Yam,2024,86.15,1042.38,Wet/Intermediate,Unverified,Wet Zone,Yam,12.09959373186303
Kegalle,Yala,Banana,2024,156.56,4933.23,Wet/Intermediate,Unverified,Wet Zone,Banana,31.510155850792025
Kegalle,Yala,Banana,2024,177.2,5457.48,Wet/Intermediate,Unverified,Wet Zone,Banana,30.79841986455982
Kegalle,Yala,Beans,2024,71.4,665.05,Wet/Intermediate,Supported envelope,Wet Zone,Beans,9.314425770308121
Kegalle,Yala,Beans,2024,62.04,546.51,Wet/Intermediate,Supported envelope,Wet Zone,Beans,8.80899419729207
Kegalle,Yala,Beans,2024,92.35,904.07,Wet/Intermediate,Supported envelope,Wet Zone,Beans,9.789604764482947
Kegalle,Yala,Beans,2024,77.36,757.17,Wet/Intermediate,Supported envelope,Wet Zone,Beans,9.78761633919338
Kegalle,Yala,Black Gram,2024,61.79,490.72,Wet/Intermediate,Unverified,Wet Zone,Black Gram,7.941738145330961
Kegalle,Yala,Brinjal,2024,78.53,936.11,Wet/Intermediate,Unverified,Wet Zone,Brinjal,11.920412581179168
Kegalle,Yala,Carrot,2024,63.99,1056.01,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,16.50273480231286
Kegalle,Yala,Carrot,2024,105.72,1679.66,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,15.887816874763526
Kegalle,Yala,Cassava,2024,118.93,3028.4,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,25.46371815353569
Kegalle,Yala,Chilli,2024,40.45,400.7,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),9.906056860321383
Kegalle,Yala,Chilli,2024,68.61,495.4,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.220521789826556
Kegalle,Yala,Chilli,2024,54.98,416.96,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.583848672244453
Kegalle,Yala,Chilli,2024,44.11,307.67,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),6.975062344139651
Kegalle,Yala,Cucumber,2024,88.48,1139.95,Wet/Intermediate,Unverified,Wet Zone,Cucumber,12.88370253164557
Kegalle,Yala,Cucumber,2024,113.66,1416.91,Wet/Intermediate,Unverified,Wet Zone,Cucumber,12.466215027274329
Kegalle,Yala,Ginger,2024,78.35,892.6,Wet/Intermediate,Supported envelope,Wet Zone,Ginger,11.392469687300576
Kegalle,Yala,Ginger,2024,68.85,924.16,Wet/Intermediate,Supported envelope,Wet Zone,Ginger,13.422803195352216
Kegalle,Yala,Green Gram,2024,91.69,617.25,Wet/Intermediate,Supported envelope,Wet Zone,Green Gram,6.731922783291526
Kegalle,Yala,Long Bean,2024,54.06,543.05,Wet/Intermediate,Unverified,Wet Zone,Long Bean,10.04532001479837
Kegalle,Yala,Mango,2024,191.87,4271.29,Wet/Intermediate,Unverified,Wet Zone,Mango,22.26137488924793
Kegalle,Yala,Mango,2024,152.4,3565.62,Wet/Intermediate,Unverified,Wet Zone,Mango,23.396456692913386
Kegalle,Yala,Okra,2024,55.89,448.37,Wet/Intermediate,Unverified,Wet Zone,Okra,8.022365360529612
Kegalle,Yala,Pineapple,2024,127.84,2528.22,Wet/Intermediate,Supported envelope,Wet Zone,Pineapple,19.776439299123904
Kegalle,Yala,Pumpkin,2024,115.46,1639.21,Wet/Intermediate,Unverified,Wet Zone,Pumpkin,14.197211155378486
Kegalle,Yala,Sesame,2024,74.91,339.8,Wet/Intermediate,Unverified,Wet Zone,Gingelly,4.536109998665065
Kegalle,Yala,Snake Gourd,2024,48.32,429.31,Wet/Intermediate,Unverified,Wet Zone,Snake Gourd,8.884726821192054
Kegalle,Yala,Taro,2024,86.82,1454.22,Wet/Intermediate,Unverified,Wet Zone,Taro,16.749827228749137
Kegalle,Yala,Tea,2024,114.74,2863.99,Wet/Intermediate,Supported envelope,Wet Zone,Tea,24.960693742374062
Kegalle,Yala,Tomato,2024,93.14,1137.19,Wet/Intermediate,Unverified,Wet Zone,Tomato,12.209469615632383
Kegalle,Yala,Tomato,2024,71.14,737.92,Wet/Intermediate,Unverified,Wet Zone,Tomato,10.372786055664886
Kegalle,Yala,Watermelon,2024,136.65,2463.34,Wet/Intermediate,Unverified,Wet Zone,Watermelon,18.026637394804244
Kegalle,Yala,Yam,2024,122.16,1742.75,Wet/Intermediate,Unverified,Wet Zone,Yam,14.26612639161755
Kilinochchi,Maha,Banana,2024,194.85,5701.42,Dry,Unverified,Dry Zone,Banana,29.26055940467026
Kilinochchi,Maha,Banana,2024,217.91,6747.55,Dry,Unverified,Dry Zone,Banana,30.96484787297508
Kilinochchi,Maha,Banana,2024,185.63,6596.91,Dry,Unverified,Dry Zone,Banana,35.537951839681085
Kilinochchi,Maha,Black Gram,2024,54.86,328.85,Dry,Unverified,Dry Zone,Black Gram,5.994349252643092
Kilinochchi,Maha,Black Gram,2024,53.02,347.52,Dry,Unverified,Dry Zone,Black Gram,6.5545077329309684
Kilinochchi,Maha,Brinjal,2024,81.96,1295.13,Dry,Unverified,Dry Zone,Brinjal,15.801976573938509
Kilinochchi,Maha,Carrot,2024,91.16,1234.2,Dry,Supported envelope,Dry Zone,Carrot,13.538832821412901
Kilinochchi,Maha,Carrot,2024,91.77,1193.8,Dry,Supported envelope,Dry Zone,Carrot,13.00860847771603
Kilinochchi,Maha,Carrot,2024,77.26,1212.05,Dry,Supported envelope,Dry Zone,Carrot,15.687936836655448
Kilinochchi,Maha,Carrot,2024,62.69,1219.37,Dry,Supported envelope,Dry Zone,Carrot,19.450789599617163
Kilinochchi,Maha,Carrot,2024,41.27,664.83,Dry,Supported envelope,Dry Zone,Carrot,16.109280348921736
Kilinochchi,Maha,Cassava,2024,133.8,2850.09,Dry,Supported envelope,Dry Zone,Manioc,21.301121076233184
Kilinochchi,Maha,Cassava,2024,152.81,3213.87,Dry,Supported envelope,Dry Zone,Manioc,21.031804201295724
Kilinochchi,Maha,Cassava,2024,173.09,3935.57,Dry,Supported envelope,Dry Zone,Manioc,22.737130972326536
Kilinochchi,Maha,Chilli,2024,47.73,336.02,Dry,Supported envelope,Dry Zone,Chillies (Green),7.040016760946994
Kilinochchi,Maha,Chilli,2024,27.92,185.69,Dry,Supported envelope,Dry Zone,Chillies (Green),6.650787965616045
Kilinochchi,Maha,Cowpea,2024,60.1,482.5,Dry,Supported envelope,Dry Zone,Cowpea,8.02828618968386
Kilinochchi,Maha,Cowpea,2024,71.78,436.96,Dry,Supported envelope,Dry Zone,Cowpea,6.087489551407077
Kilinochchi,Maha,Cucumber,2024,102.99,1495.48,Dry,Unverified,Dry Zone,Cucumber,14.52063307117196
Kilinochchi,Maha,Green Gram,2024,68.55,637.91,Dry,Supported envelope,Dry Zone,Green Gram,9.305762217359591
Kilinochchi,Maha,Ridge Gourd,2024,53.79,669.06,Dry,Unverified,Dry Zone,Ridge Gourd,12.438371444506412
Kilinochchi,Maha,Sesame,2024,36.67,183.59,Dry,Unverified,Dry Zone,Gingelly,5.006544859558222
Kilinochchi,Maha,Snake Gourd,2024,56.91,556.28,Dry,Unverified,Dry Zone,Snake Gourd,9.774732033034617
Kilinochchi,Maha,Soybean,2024,28.43,302.14,Dry,Unverified,Dry Zone,Soybean,10.627506155469574
Kilinochchi,Maha,Taro,2024,57.14,716.49,Dry,Unverified,Dry Zone,Taro,12.539201960098005
Kilinochchi,Maha,Tomato,2024,68.97,769.2,Dry,Unverified,Dry Zone,Tomato,11.152675076120053
Kilinochchi,Maha,Tomato,2024,73.56,957.89,Dry,Unverified,Dry Zone,Tomato,13.021886895051658
Kilinochchi,Maha,Watermelon,2024,103.02,2572.03,Dry,Unverified,Dry Zone,Watermelon,24.966317219957293
Kilinochchi,Maha,Watermelon,2024,110.6,1742.47,Dry,Unverified,Dry Zone,Watermelon,15.754701627486439
Kilinochchi,Yala,Ash Plantain,2024,160.21,4527.43,Dry,Unverified,Dry Zone,Ash Plantain,28.259347106922164
Kilinochchi,Yala,Banana,2024,89.02,2302.16,Dry,Unverified,Dry Zone,Banana,25.861154796674903
Kilinochchi,Yala,Brinjal,2024,82.92,1011.33,Dry,Unverified,Dry Zone,Brinjal,12.196454413892909
Kilinochchi,Yala,Carrot,2024,42.05,767.11,Dry,Supported envelope,Dry Zone,Carrot,18.24280618311534
Kilinochchi,Yala,Cassava,2024,161.6,3354.29,Dry,Supported envelope,Dry Zone,Manioc,20.75674504950495
Kilinochchi,Yala,Cassava,2024,112.86,2593.76,Dry,Supported envelope,Dry Zone,Manioc,22.982101718943827
Kilinochchi,Yala,Chilli,2024,26.74,205.2,Dry,Supported envelope,Dry Zone,Chillies (Green),7.673896783844428
Kilinochchi,Yala,Chilli,2024,35.59,268.91,Dry,Supported envelope,Dry Zone,Chillies (Green),7.555774093846586
Kilinochchi,Yala,Coconut,2024,101.06,3053.37,Dry,Unverified,Dry Zone,Coconut,30.213437561844447
Kilinochchi,Yala,Cucumber,2024,52.45,755.93,Dry,Unverified,Dry Zone,Cucumber,14.412392755004765
Kilinochchi,Yala,Ginger,2024,61.96,731.01,Dry,Supported envelope,Dry Zone,Ginger,11.798095545513235
Kilinochchi,Yala,Ginger,2024,33.43,358.45,Dry,Supported envelope,Dry Zone,Ginger,10.722405025426264
Kilinochchi,Yala,Green Gram,2024,41.05,265.43,Dry,Supported envelope,Dry Zone,Green Gram,6.466017052375153
Kilinochchi,Yala,Green Gram,2024,40.28,370.88,Dry,Supported envelope,Dry Zone,Green Gram,9.20754716981132
Kilinochchi,Yala,Long Bean,2024,64.58,722.12,Dry,Unverified,Dry Zone,Long Bean,11.181790027872406
Kilinochchi,Yala,Okra,2024,36.94,319.43,Dry,Unverified,Dry Zone,Okra,8.64726583649161
Kilinochchi,Yala,Snake Gourd,2024,52.95,433.03,Dry,Unverified,Dry Zone,Snake Gourd,8.1780925401322
Kilinochchi,Yala,Soybean,2024,33.03,287.43,Dry,Unverified,Dry Zone,Soybean,8.702089009990917
Kilinochchi,Yala,Watermelon,2024,108.08,2201.9,Dry,Unverified,Dry Zone,Watermelon,20.372871946706145
Kilinochchi,Yala,Watermelon,2024,172.05,3252.07,Dry,Unverified,Dry Zone,Watermelon,18.901888985759953
Kilinochchi,Yala,Watermelon,2024,88.53,1802.74,Dry,Unverified,Dry Zone,Watermelon,20.363040777137694
Kurunegala,Maha,Ash Plantain,2024,292.81,9925.79,Intermediate/Dry,Unverified,Intermediate Zone,Ash Plantain,33.898398278747315
Kurunegala,Maha,Banana,2024,477.46,15750.3,Intermediate/Dry,Unverified,Intermediate Zone,Banana,32.98768483223726
Kurunegala,Maha,Big Onion,2024,187.98,1836.67,Intermediate/Dry,Supported envelope,Intermediate Zone,Big Onion,9.77056069794659
Kurunegala,Maha,Bitter Gourd,2024,71.14,986.35,Intermediate/Dry,Unverified,Intermediate Zone,Bitter Gourd,13.864914253584482
Kurunegala,Maha,Bitter Gourd,2024,95.89,1222.59,Intermediate/Dry,Unverified,Intermediate Zone,Bitter Gourd,12.74992178537908
Kurunegala,Maha,Black Gram,2024,60.82,407.5,Intermediate/Dry,Unverified,Intermediate Zone,Black Gram,6.70009865175929
Kurunegala,Maha,Cassava,2024,146.21,3182.99,Intermediate/Dry,Supported envelope,Intermediate Zone,Manioc,21.76998837288831
Kurunegala,Maha,Chilli,2024,55.14,386.19,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),7.003808487486398
Kurunegala,Maha,Chilli,2024,89.09,591.04,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),6.634190144797396
Kurunegala,Maha,Chilli,2024,65.74,516.87,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),7.862336477030728
Kurunegala,Maha,Chilli,2024,95.04,741.05,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),7.797243265993265
Kurunegala,Maha,Chilli,2024,56.81,523.34,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),9.212110543918325
Kurunegala,Maha,Coconut,2024,395.49,12419.03,Intermediate/Dry,Unverified,Intermediate Zone,Coconut,31.401628359756252
Kurunegala,Maha,Green Gram,2024,70.03,571.81,Intermediate/Dry,Supported envelope,Intermediate Zone,Green Gram,8.165214907896615
Kurunegala,Maha,Groundnut,2024,83.22,705.67,Intermediate/Dry,Supported envelope,Intermediate Zone,Ground Nuts,8.479572218216774
Kurunegala,Maha,Long Bean,2024,88.03,838.76,Intermediate/Dry,Unverified,Intermediate Zone,Long Bean,9.528115415199364
Kurunegala,Maha,Mango,2024,110.94,2658.17,Intermediate/Dry,Unverified,Intermediate Zone,Mango,23.96042906075356
Kurunegala,Maha,Mango,2024,148.82,3332.15,Intermediate/Dry,Unverified,Intermediate Zone,Mango,22.390471710791562
Kurunegala,Maha,Okra,2024,68.59,610.9,Intermediate/Dry,Unverified,Intermediate Zone,Okra,8.906546143752733
Kurunegala,Maha,Pineapple,2024,170.74,4075.25,Intermediate/Dry,Supported envelope,Intermediate Zone,Pineapple,23.86816211783999
Kurunegala,Maha,Potato,2024,120.52,2409.64,Intermediate/Dry,Supported envelope,Intermediate Zone,Potatoes,19.993693992698308
Kurunegala,Maha,Ridge Gourd,2024,127.67,1359.11,Intermediate/Dry,Unverified,Intermediate Zone,Ridge Gourd,10.64549228479674
Kurunegala,Maha,Sesame,2024,75.74,427.08,Intermediate/Dry,Unverified,Intermediate Zone,Gingelly,5.638764193292844
Kurunegala,Maha,Sesame,2024,48.71,249.15,Intermediate/Dry,Unverified,Intermediate Zone,Gingelly,5.1149661260521455
Kurunegala,Maha,Sweet Potato,2024,86.63,1194.44,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,13.787833314094426
Kurunegala,Maha,Sweet Potato,2024,74.28,914.88,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,12.316639741518578
Kurunegala,Maha,Sweet Potato,2024,97.62,1297.17,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,13.287953288260603
Kurunegala,Maha,Taro,2024,96.99,1251.99,Intermediate/Dry,Unverified,Intermediate Zone,Taro,12.908444169502012
Kurunegala,Maha,Turmeric,2024,57.96,610.66,Intermediate/Dry,Supported envelope,Intermediate Zone,Turmeric,10.535886818495513
Kurunegala,Maha,Watermelon,2024,168.45,3862.15,Intermediate/Dry,Unverified,Intermediate Zone,Watermelon,22.927574948055806
Kurunegala,Maha,Watermelon,2024,148.25,2667.46,Intermediate/Dry,Unverified,Intermediate Zone,Watermelon,17.992984822934233
Kurunegala,Maha,Watermelon,2024,78.43,1769.43,Intermediate/Dry,Unverified,Intermediate Zone,Watermelon,22.560627310977942
Kurunegala,Yala,Black Gram,2024,64.41,368.42,Intermediate/Dry,Unverified,Intermediate Zone,Black Gram,5.719919267194536
Kurunegala,Yala,Black Gram,2024,74.7,513.25,Intermediate/Dry,Unverified,Intermediate Zone,Black Gram,6.8708165997322626
Kurunegala,Yala,Brinjal,2024,76.35,1136.99,Intermediate/Dry,Unverified,Intermediate Zone,Brinjal,14.891814014407336
Kurunegala,Yala,Carrot,2024,100.35,1513.5,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,15.082212257100151
Kurunegala,Yala,Carrot,2024,80.49,1052.96,Intermediate/Dry,Supported envelope,Intermediate Zone,Carrot,13.08187352466145
Kurunegala,Yala,Chilli,2024,34.26,270.66,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),7.9001751313485125
Kurunegala,Yala,Chilli,2024,81.28,648.05,Intermediate/Dry,Supported envelope,Intermediate Zone,Chillies (Green),7.973056102362204
Kurunegala,Yala,Cowpea,2024,56.35,378.61,Intermediate/Dry,Supported envelope,Intermediate Zone,Cowpea,6.718899733806566
Kurunegala,Yala,Green Gram,2024,40.62,298.48,Intermediate/Dry,Supported envelope,Intermediate Zone,Green Gram,7.348104382077795
Kurunegala,Yala,Maize,2024,87.95,1185.41,Intermediate/Dry,Supported envelope,Intermediate Zone,Maize,13.478226264923252
Kurunegala,Yala,Potato,2024,109.38,2098.81,Intermediate/Dry,Supported envelope,Intermediate Zone,Potatoes,19.188242823185227
Kurunegala,Yala,Pumpkin,2024,99.24,1996.0,Intermediate/Dry,Unverified,Intermediate Zone,Pumpkin,20.112857718661832
Kurunegala,Yala,Red Onion,2024,66.66,611.2,Intermediate/Dry,Supported envelope,Intermediate Zone,Red Onion,9.16891689168917
Kurunegala,Yala,Ridge Gourd,2024,78.83,907.26,Intermediate/Dry,Unverified,Intermediate Zone,Ridge Gourd,11.509070150957758
Kurunegala,Yala,Snake Gourd,2024,125.18,1310.82,Intermediate/Dry,Unverified,Intermediate Zone,Snake Gourd,10.47148106726314
Kurunegala,Yala,Sweet Potato,2024,90.0,1071.8,Intermediate/Dry,Supported envelope,Intermediate Zone,Sweet Potatoes,11.908888888888889
Kurunegala,Yala,Watermelon,2024,141.6,3042.24,Intermediate/Dry,Unverified,Intermediate Zone,Watermelon,21.484745762711864
Mannar,Maha,Ash Plantain,2024,265.39,7696.07,Dry,Unverified,Dry Zone,Ash Plantain,28.999095670522628
Mannar,Maha,Ash Plantain,2024,217.74,7023.73,Dry,Unverified,Dry Zone,Ash Plantain,32.25741710296684
Mannar,Maha,Banana,2024,292.83,9930.35,Dry,Unverified,Dry Zone,Banana,33.91165522658198
Mannar,Maha,Banana,2024,261.39,7457.43,Dry,Unverified,Dry Zone,Banana,28.52989785378171
Mannar,Maha,Banana,2024,281.37,8792.49,Dry,Unverified,Dry Zone,Banana,31.24885382236912
Mannar,Maha,Banana,2024,217.12,6241.51,Dry,Unverified,Dry Zone,Banana,28.746822033898304
Mannar,Maha,Banana,2024,319.81,9427.5,Dry,Unverified,Dry Zone,Banana,29.47844032394234
Mannar,Maha,Banana,2024,222.05,8717.71,Dry,Unverified,Dry Zone,Banana,39.26012159423553
Mannar,Maha,Black Gram,2024,79.91,531.01,Dry,Unverified,Dry Zone,Black Gram,6.645100738330622
Mannar,Maha,Carrot,2024,86.46,1356.77,Dry,Supported envelope,Dry Zone,Carrot,15.692458940550544
Mannar,Maha,Chilli,2024,60.02,423.91,Dry,Supported envelope,Dry Zone,Chillies (Green),7.062812395868044
Mannar,Maha,Chilli,2024,61.83,363.31,Dry,Supported envelope,Dry Zone,Chillies (Green),5.8759501859938545
Mannar,Maha,Chilli,2024,79.71,631.46,Dry,Supported envelope,Dry Zone,Chillies (Green),7.92196713084933
Mannar,Maha,Chilli,2024,84.25,742.59,Dry,Supported envelope,Dry Zone,Chillies (Green),8.81412462908012
Mannar,Maha,Cowpea,2024,62.79,399.82,Dry,Supported envelope,Dry Zone,Cowpea,6.367574454530976
Mannar,Maha,Cowpea,2024,74.95,736.04,Dry,Supported envelope,Dry Zone,Cowpea,9.820413609072714
Mannar,Maha,Groundnut,2024,111.09,884.52,Dry,Supported envelope,Dry Zone,Ground Nuts,7.96219281663516
Mannar,Maha,Long Bean,2024,114.83,1173.82,Dry,Unverified,Dry Zone,Long Bean,10.222241574501437
Mannar,Maha,Mango,2024,215.2,5820.66,Dry,Unverified,Dry Zone,Mango,27.04767657992565
Mannar,Maha,Okra,2024,68.02,513.73,Dry,Unverified,Dry Zone,Okra,7.552631578947369
Mannar,Maha,Potato,2024,159.83,3502.21,Dry,Supported envelope,Dry Zone,Potatoes,21.91209409998123
Mannar,Maha,Pumpkin,2024,149.7,1776.79,Dry,Unverified,Dry Zone,Pumpkin,11.869004676018704
Mannar,Maha,Rice,2024,185.24,4197.78,Dry,Unverified,Dry Zone,Rice,22.66130425394083
Mannar,Maha,Ridge Gourd,2024,61.61,574.07,Dry,Unverified,Dry Zone,Ridge Gourd,9.31780555104691
Mannar,Maha,Ridge Gourd,2024,96.98,999.67,Dry,Unverified,Dry Zone,Ridge Gourd,10.308001649824705
Mannar,Maha,Snake Gourd,2024,100.77,940.63,Dry,Unverified,Dry Zone,Snake Gourd,9.334424928053984
Mannar,Maha,Soybean,2024,83.44,729.64,Dry,Unverified,Dry Zone,Soybean,8.744487056567593
Mannar,Maha,Sweet Potato,2024,132.69,1530.4,Dry,Supported envelope,Dry Zone,Sweet Potatoes,11.533649860577286
